alarm_key|data_source_id|alarm_id|device_type1_key|authentityid|severity_number|severity|previousseverity_number|previousseverity|alarmcreationdate|alarmcreationtime|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|second|time_key|lastmodifieddate|lastmodifiedtimestamp|l_day_in_month|l_month_number|l_quarter_number|l_year|l_week_number|l_year_for_week|l_hour|l_minute|l_second|l_time_key|classname|category|displayname|location|description|source|eventtype|eventcount|isacknowledged|ownerid|applicationspecificalarmid|nttyaddrss7_address|generatedby|srcobjectid|srcobjectbusinesskey|srcobjectdisplayname|owning_entity|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|timetoclose|count
10700|172.25.124.244|4043230|0|9470515|5|Cleared|3|Minor|2015-08-18|2015-08-18 00:19:03|18|8|3|2015|34|2015|0|19|3|1144|2015-08-18|2015-08-18 11:20:24|18|8|3|2015|34|2015|11|20|24|40825|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0b:59:a3|Unknown|Rogue AP 'f4:ea:67:0b:59:a3' is no longer detected on the network. |RogueAp!f4:ea:67:0b:59:a3|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0b:59:a3|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|39681|1
10708|172.25.124.244|4043311|0|9470513|5|Cleared|3|Minor|2015-08-18|2015-08-18 00:48:32|18|8|3|2015|34|2015|0|48|32|2913|2015-08-18|2015-08-18 11:20:24|18|8|3|2015|34|2015|11|20|24|40825|RogueApAlert|Rogue AP|Rogue AP 02:18:4a:a2:46:60|Unknown|Rogue AP '02:18:4a:a2:46:60' is no longer detected on the network. |RogueAp!02:18:4a:a2:46:60|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!02:18:4a:a2:46:60|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37912|1
10702|172.25.124.244|4043309|0|9470513|5|Cleared|3|Minor|2015-08-18|2015-08-18 00:22:03|18|8|3|2015|34|2015|0|22|3|1324|2015-08-18|2015-08-18 11:20:24|18|8|3|2015|34|2015|11|20|24|40825|RogueApAlert|Rogue AP|Rogue AP 1c:e6:c7:0d:e2:0b|Unknown|Rogue AP '1c:e6:c7:0d:e2:0b' is no longer detected on the network. |RogueAp!1c:e6:c7:0d:e2:0b|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!1c:e6:c7:0d:e2:0b|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|39501|1
10701|172.25.124.244|4043504|0|9470513|5|Cleared|3|Minor|2015-08-18|2015-08-18 01:04:33|18|8|3|2015|34|2015|1|4|33|3874|2015-08-18|2015-08-18 11:20:24|18|8|3|2015|34|2015|11|20|24|40825|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5b:0c:3c|Unknown|Rogue AP 'c8:f9:f9:5b:0c:3c' is no longer detected on the network. |RogueAp!c8:f9:f9:5b:0c:3c|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5b:0c:3c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36951|1
10726|172.25.124.244|4043493|0|9470513|5|Cleared|3|Minor|2015-08-18|2015-08-18 00:24:33|18|8|3|2015|34|2015|0|24|33|1474|2015-08-18|2015-08-18 11:20:24|18|8|3|2015|34|2015|11|20|24|40825|RogueApAlert|Rogue AP|Rogue AP 04:c5:a4:66:ef:ed|Unknown|Rogue AP '04:c5:a4:66:ef:ed' is no longer detected on the network. |RogueAp!04:c5:a4:66:ef:ed|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!04:c5:a4:66:ef:ed|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|39351|1
10722|172.25.124.244|4043297|0|9470513|5|Cleared|3|Minor|2015-08-18|2015-08-18 01:13:33|18|8|3|2015|34|2015|1|13|33|4414|2015-08-18|2015-08-18 11:20:24|18|8|3|2015|34|2015|11|20|24|40825|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5a:f6:cc|Unknown|Rogue AP 'c8:f9:f9:5a:f6:cc' is no longer detected on the network. |RogueAp!c8:f9:f9:5a:f6:cc|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5a:f6:cc|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36411|1
10715|172.25.124.244|4043296|0|9470513|5|Cleared|3|Minor|2015-08-18|2015-08-18 00:40:33|18|8|3|2015|34|2015|0|40|33|2434|2015-08-18|2015-08-18 11:20:24|18|8|3|2015|34|2015|11|20|24|40825|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5a:f6:cf|Unknown|Rogue AP 'c8:f9:f9:5a:f6:cf' is no longer detected on the network. |RogueAp!c8:f9:f9:5a:f6:cf|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5a:f6:cf|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|38391|1
10714|172.25.124.244|4043221|0|9470513|5|Cleared|3|Minor|2015-08-18|2015-08-18 01:04:33|18|8|3|2015|34|2015|1|4|33|3874|2015-08-18|2015-08-18 11:20:24|18|8|3|2015|34|2015|11|20|24|40825|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:29:d3:df|Unknown|Rogue AP 'c8:f9:f9:29:d3:df' is no longer detected on the network. |RogueAp!c8:f9:f9:29:d3:df|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:29:d3:df|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36951|1
10694|172.25.124.244|4043183|0|9470513|5|Cleared|3|Minor|2015-08-18|2015-08-18 01:04:33|18|8|3|2015|34|2015|1|4|33|3874|2015-08-18|2015-08-18 11:20:24|18|8|3|2015|34|2015|11|20|24|40825|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:9f|Unknown|Rogue AP 'f4:ea:67:13:14:9f' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:9f|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:13:14:9f|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36951|1
10690|172.25.124.244|4043181|0|9470513|5|Cleared|3|Minor|2015-08-18|2015-08-18 01:01:33|18|8|3|2015|34|2015|1|1|33|3694|2015-08-18|2015-08-18 11:20:24|18|8|3|2015|34|2015|11|20|24|40825|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:9e|Unknown|Rogue AP 'f4:ea:67:13:14:9e' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:9e|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:13:14:9e|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37131|1
10677|172.25.124.244|4043458|0|9470513|5|Cleared|3|Minor|2015-08-18|2015-08-18 01:03:33|18|8|3|2015|34|2015|1|3|33|3814|2015-08-18|2015-08-18 11:20:24|18|8|3|2015|34|2015|11|20|24|40825|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0b:00:3c|Unknown|Rogue AP 'f4:ea:67:0b:00:3c' is no longer detected on the network. |RogueAp!f4:ea:67:0b:00:3c|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0b:00:3c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37011|1
11018|172.25.124.244|4043512|0|9470515|5|Cleared|5|Cleared|2015-08-18|2015-08-18 01:13:03|18|8|3|2015|34|2015|1|13|3|4384|2015-08-18|2015-08-18 13:20:31|18|8|3|2015|34|2015|13|20|31|48032|RogueApAlert|Adhoc Rogue|Adhoc Rogue40:0e:85:0a:5a:39|Unknown|Adhoc Rogue '40:0e:85:0a:5a:39' is no longer detected on the network. |RogueAp!40:0e:85:0a:5a:39|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!40:0e:85:0a:5a:39|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|43648|1
11007|172.25.124.244|4043508|0|9470513|5|Cleared|5|Cleared|2015-08-18|2015-08-18 00:52:03|18|8|3|2015|34|2015|0|52|3|3124|2015-08-18|2015-08-18 13:20:31|18|8|3|2015|34|2015|13|20|31|48032|RogueApAlert|Adhoc Rogue|Adhoc Roguef0:25:b7:4a:17:52|Unknown|Adhoc Rogue 'f0:25:b7:4a:17:52' is no longer detected on the network. |RogueAp!f0:25:b7:4a:17:52|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f0:25:b7:4a:17:52|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|44908|1
11006|172.25.124.244|4043507|0|9470513|5|Cleared|5|Cleared|2015-08-18|2015-08-18 01:09:03|18|8|3|2015|34|2015|1|9|3|4144|2015-08-18|2015-08-18 13:20:31|18|8|3|2015|34|2015|13|20|31|48032|RogueApAlert|Adhoc Rogue|Adhoc Rogue3c:a9:f4:33:e8:40|Unknown|Adhoc Rogue '3c:a9:f4:33:e8:40' is no longer detected on the network. |RogueAp!3c:a9:f4:33:e8:40|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!3c:a9:f4:33:e8:40|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|43888|1
10999|172.25.124.244|4043515|0|9470515|5|Cleared|3|Minor|2015-08-18|2015-08-18 03:18:03|18|8|3|2015|34|2015|3|18|3|11884|2015-08-18|2015-08-18 13:20:31|18|8|3|2015|34|2015|13|20|31|48032|RogueApAlert|Adhoc Rogue|Adhoc Roguee8:b1:fc:f5:0c:99|Unknown|Adhoc Rogue 'e8:b1:fc:f5:0c:99' is no longer detected on the network. |RogueAp!e8:b1:fc:f5:0c:99|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!e8:b1:fc:f5:0c:99|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36148|1
11047|172.25.124.244|4043521|0|9470515|5|Cleared|3|Minor|2015-08-18|2015-08-18 03:18:33|18|8|3|2015|34|2015|3|18|33|11914|2015-08-18|2015-08-18 13:20:31|18|8|3|2015|34|2015|13|20|31|48032|RogueApAlert|Adhoc Rogue|Adhoc Roguefc:75:16:e0:b2:97|Unknown|Adhoc Rogue 'fc:75:16:e0:b2:97' is no longer detected on the network. |RogueAp!fc:75:16:e0:b2:97|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!fc:75:16:e0:b2:97|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36118|1
11051|172.25.124.244|4043516|0|9470515|5|Cleared|3|Minor|2015-08-18|2015-08-18 03:13:03|18|8|3|2015|34|2015|3|13|3|11584|2015-08-18|2015-08-18 13:20:31|18|8|3|2015|34|2015|13|20|31|48032|RogueApAlert|Adhoc Rogue|Adhoc Rogue94:e9:6a:b3:0c:6d|Unknown|Adhoc Rogue '94:e9:6a:b3:0c:6d' is no longer detected on the network. |RogueAp!94:e9:6a:b3:0c:6d|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!94:e9:6a:b3:0c:6d|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36448|1
11052|172.25.124.244|4043519|0|9470515|5|Cleared|3|Minor|2015-08-18|2015-08-18 03:13:33|18|8|3|2015|34|2015|3|13|33|11614|2015-08-18|2015-08-18 13:20:31|18|8|3|2015|34|2015|13|20|31|48032|RogueApAlert|Adhoc Rogue|Adhoc Roguec8:e0:eb:9f:50:fa|Unknown|Adhoc Rogue 'c8:e0:eb:9f:50:fa' is no longer detected on the network. |RogueAp!c8:e0:eb:9f:50:fa|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:e0:eb:9f:50:fa|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36418|1
10992|172.25.124.244|4043518|0|9470513|5|Cleared|3|Minor|2015-08-18|2015-08-18 03:07:33|18|8|3|2015|34|2015|3|7|33|11254|2015-08-18|2015-08-18 13:20:31|18|8|3|2015|34|2015|13|20|31|48032|RogueApAlert|Adhoc Rogue|Adhoc Rogue3c:a9:f4:56:eb:28|Unknown|Adhoc Rogue '3c:a9:f4:56:eb:28' is no longer detected on the network. |RogueAp!3c:a9:f4:56:eb:28|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!3c:a9:f4:56:eb:28|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36778|1
11055|172.25.124.244|4043513|0|9470513|5|Cleared|5|Cleared|2015-08-18|2015-08-18 00:54:33|18|8|3|2015|34|2015|0|54|33|3274|2015-08-18|2015-08-18 13:20:31|18|8|3|2015|34|2015|13|20|31|48032|RogueApAlert|Adhoc Rogue|Adhoc Rogued8:bb:2c:21:83:8e|Unknown|Adhoc Rogue 'd8:bb:2c:21:83:8e' is no longer detected on the network. |RogueAp!d8:bb:2c:21:83:8e|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!d8:bb:2c:21:83:8e|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|44758|1
10978|172.25.124.244|4043503|0|9470515|5|Cleared|5|Cleared|2015-08-18|2015-08-18 01:06:03|18|8|3|2015|34|2015|1|6|3|3964|2015-08-18|2015-08-18 13:20:31|18|8|3|2015|34|2015|13|20|31|48032|RogueApAlert|Adhoc Rogue|Adhoc Rogue6c:40:08:a3:d6:2a|Unknown|Adhoc Rogue '6c:40:08:a3:d6:2a' is no longer detected on the network. |RogueAp!6c:40:08:a3:d6:2a|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!6c:40:08:a3:d6:2a|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|44068|1
10979|172.25.124.244|4043509|0|9470513|5|Cleared|5|Cleared|2015-08-18|2015-08-18 01:12:03|18|8|3|2015|34|2015|1|12|3|4324|2015-08-18|2015-08-18 13:20:31|18|8|3|2015|34|2015|13|20|31|48032|RogueApAlert|Adhoc Rogue|Adhoc Rogueb8:e8:56:1e:68:a4|Unknown|Adhoc Rogue 'b8:e8:56:1e:68:a4' is no longer detected on the network. |RogueAp!b8:e8:56:1e:68:a4|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!b8:e8:56:1e:68:a4|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|43708|1
11058|172.25.124.244|4043522|0|9470513|5|Cleared|3|Minor|2015-08-18|2015-08-18 03:12:03|18|8|3|2015|34|2015|3|12|3|11524|2015-08-18|2015-08-18 13:20:31|18|8|3|2015|34|2015|13|20|31|48032|RogueApAlert|Adhoc Rogue|Adhoc Rogue5c:c5:d4:11:45:7c|Unknown|Adhoc Rogue '5c:c5:d4:11:45:7c' is no longer detected on the network. |RogueAp!5c:c5:d4:11:45:7c|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!5c:c5:d4:11:45:7c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36508|1
11068|172.25.124.244|4043524|0|9470513|5|Cleared|3|Minor|2015-08-18|2015-08-18 03:12:03|18|8|3|2015|34|2015|3|12|3|11524|2015-08-18|2015-08-18 13:20:31|18|8|3|2015|34|2015|13|20|31|48032|RogueApAlert|Adhoc Rogue|Adhoc Roguee8:2a:ea:08:20:5a|Unknown|Adhoc Rogue 'e8:2a:ea:08:20:5a' is no longer detected on the network. |RogueAp!e8:2a:ea:08:20:5a|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!e8:2a:ea:08:20:5a|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36508|1
11012|172.25.124.244|4043511|0|9470513|5|Cleared|3|Minor|2015-08-18|2015-08-18 02:57:03|18|8|3|2015|34|2015|2|57|3|10624|2015-08-18|2015-08-18 13:20:31|18|8|3|2015|34|2015|13|20|31|48032|RogueApAlert|Adhoc Rogue|Adhoc Rogue04:f7:e4:0d:bf:68|Unknown|Adhoc Rogue '04:f7:e4:0d:bf:68' is no longer detected on the network. |RogueAp!04:f7:e4:0d:bf:68|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!04:f7:e4:0d:bf:68|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37408|1
11014|172.25.124.244|4043454|0|9470513|5|Cleared|3|Minor|2015-08-18|2015-08-18 02:27:32|18|8|3|2015|34|2015|2|27|32|8853|2015-08-18|2015-08-18 13:20:31|18|8|3|2015|34|2015|13|20|31|48032|RogueApAlert|Adhoc Rogue|Adhoc Rogue64:27:37:53:04:4b|Unknown|Adhoc Rogue '64:27:37:53:04:4b' is no longer detected on the network. |RogueAp!64:27:37:53:04:4b|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!64:27:37:53:04:4b|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|39179|1
11071|172.25.124.244|4043494|0|9470513|5|Cleared|5|Cleared|2015-08-18|2015-08-18 01:17:32|18|8|3|2015|34|2015|1|17|32|4653|2015-08-18|2015-08-18 13:20:31|18|8|3|2015|34|2015|13|20|31|48032|RogueApAlert|Adhoc Rogue|Adhoc Rogue64:27:37:7f:b3:ad|Unknown|Adhoc Rogue '64:27:37:7f:b3:ad' is no longer detected on the network. |RogueAp!64:27:37:7f:b3:ad|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!64:27:37:7f:b3:ad|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|43379|1
11004|172.25.124.244|4043510|0|9470515|5|Cleared|3|Minor|2015-08-18|2015-08-18 03:17:33|18|8|3|2015|34|2015|3|17|33|11854|2015-08-18|2015-08-18 13:20:31|18|8|3|2015|34|2015|13|20|31|48032|RogueApAlert|Adhoc Rogue|Adhoc Rogue80:be:05:41:98:43|Unknown|Adhoc Rogue '80:be:05:41:98:43' is no longer detected on the network. |RogueAp!80:be:05:41:98:43|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!80:be:05:41:98:43|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36178|1
