alarm_key|data_source_id|alarm_id|device_type1_key|authentityid|severity_number|severity|previousseverity_number|previousseverity|alarmcreationdate|alarmcreationtime|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|second|time_key|lastmodifieddate|lastmodifiedtimestamp|l_day_in_month|l_month_number|l_quarter_number|l_year|l_week_number|l_year_for_week|l_hour|l_minute|l_second|l_time_key|classname|category|displayname|location|description|source|eventtype|eventcount|isacknowledged|ownerid|applicationspecificalarmid|nttyaddrss7_address|generatedby|srcobjectid|srcobjectbusinesskey|srcobjectdisplayname|owning_entity|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|timetoclose|count
56631|172.25.124.244|4043473|0|9470515|5|Cleared|3|Minor|2015-08-22|2015-08-22 01:04:00|22|8|3|2015|34|2015|1|4|0|3841|2015-08-22|2015-08-22 11:27:02|22|8|3|2015|34|2015|11|27|2|41223|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:12:6e:62|Unknown|Rogue AP 'f4:ea:67:12:6e:62' is no longer detected on the network. |RogueAp!f4:ea:67:12:6e:62|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:12:6e:62|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37382|1
56640|172.25.124.244|4043460|0|9470513|5|Cleared|3|Minor|2015-08-22|2015-08-22 00:47:53|22|8|3|2015|34|2015|0|47|53|2874|2015-08-22|2015-08-22 11:27:02|22|8|3|2015|34|2015|11|27|2|41223|RogueApAlert|Rogue AP|Rogue AP c4:7d:4f:52:d4:81|Unknown|Rogue AP 'c4:7d:4f:52:d4:81' is no longer detected on the network. |RogueAp!c4:7d:4f:52:d4:81|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c4:7d:4f:52:d4:81|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|38349|1
56853|172.25.124.244|4043598|7|181188|5|Cleared|1|Critical|2015-08-22|2015-08-22 03:54:48|22|8|3|2015|34|2015|3|54|48|14089|2015-08-22|2015-08-22 11:54:48|22|8|3|2015|34|2015|11|54|48|42889|WiredWirelessAlarm|Switches and Hubs|Cisco_10.114.8.14(10.114.8.14)|Unknown|Device Cisco_10.114.8.14 value of Environment Temperature = 211 violated the set threshold: 80 - Automonitoring - Device Health |10.114.8.14|TV_ENV_TEMP|1|0|Unknown|TV_ENV_TEMP:Switches and Hubs(268438038):10.114.8.14:null:Environment Temperature:80:null:null:null:null:null:null:null:Automonitoring - Device Health |10.114.8.14|Wired Switch|0|Unknown|Unknown|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|28800|1
57235|172.25.124.244|4043494|0|9470515|5|Cleared|5|Cleared|2015-08-22|2015-08-22 01:04:30|22|8|3|2015|34|2015|1|4|30|3871|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Adhoc Rogue|Adhoc Rogue64:27:37:7f:b3:ad|Unknown|Adhoc Rogue '64:27:37:7f:b3:ad' is no longer detected on the network. |RogueAp!64:27:37:7f:b3:ad|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!64:27:37:7f:b3:ad|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|44558|1
57155|172.25.124.244|4043454|0|9470515|5|Cleared|5|Cleared|2015-08-22|2015-08-22 01:25:30|22|8|3|2015|34|2015|1|25|30|5131|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Adhoc Rogue|Adhoc Rogue64:27:37:53:04:4b|Unknown|Adhoc Rogue '64:27:37:53:04:4b' is no longer detected on the network. |RogueAp!64:27:37:53:04:4b|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!64:27:37:53:04:4b|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|43298|1
57182|172.25.124.244|4043289|0|9470513|5|Cleared|3|Minor|2015-08-22|2015-08-22 03:10:53|22|8|3|2015|34|2015|3|10|53|11454|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:12:7d:ef|Unknown|Rogue AP 'f4:ea:67:12:7d:ef' is no longer detected on the network. |RogueAp!f4:ea:67:12:7d:ef|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:12:7d:ef|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36975|1
57225|172.25.124.244|4043486|0|9470515|5|Cleared|5|Cleared|2015-08-22|2015-08-22 00:43:00|22|8|3|2015|34|2015|0|43|0|2581|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP 04:c5:a4:66:ef:e3|Unknown|Rogue AP '04:c5:a4:66:ef:e3' is no longer detected on the network. |RogueAp!04:c5:a4:66:ef:e3|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!04:c5:a4:66:ef:e3|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|45848|1
57224|172.25.124.244|4043485|0|9470515|5|Cleared|5|Cleared|2015-08-22|2015-08-22 00:53:30|22|8|3|2015|34|2015|0|53|30|3211|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP 04:c5:a4:66:ef:e2|Unknown|Rogue AP '04:c5:a4:66:ef:e2' is no longer detected on the network. |RogueAp!04:c5:a4:66:ef:e2|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!04:c5:a4:66:ef:e2|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|45218|1
57227|172.25.124.244|4043241|0|9470513|5|Cleared|3|Minor|2015-08-22|2015-08-22 03:13:53|22|8|3|2015|34|2015|3|13|53|11634|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:c9:2c|Unknown|Rogue AP 'f4:ea:67:0a:c9:2c' is no longer detected on the network. |RogueAp!f4:ea:67:0a:c9:2c|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:c9:2c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36795|1
57219|172.25.124.244|4043238|0|9470513|5|Cleared|5|Cleared|2015-08-22|2015-08-22 01:08:24|22|8|3|2015|34|2015|1|8|24|4105|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:c9:2f|Unknown|Rogue AP 'f4:ea:67:0a:c9:2f' is no longer detected on the network. |RogueAp!f4:ea:67:0a:c9:2f|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:c9:2f|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|44324|1
57220|172.25.124.244|4043239|0|9470513|5|Cleared|3|Minor|2015-08-22|2015-08-22 02:49:53|22|8|3|2015|34|2015|2|49|53|10194|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:c9:2e|Unknown|Rogue AP 'f4:ea:67:0a:c9:2e' is no longer detected on the network. |RogueAp!f4:ea:67:0a:c9:2e|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:c9:2e|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|38235|1
57210|172.25.124.244|4043295|0|9470513|5|Cleared|5|Cleared|2015-08-22|2015-08-22 00:44:24|22|8|3|2015|34|2015|0|44|24|2665|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5a:f6:ce|Unknown|Rogue AP 'c8:f9:f9:5a:f6:ce' is no longer detected on the network. |RogueAp!c8:f9:f9:5a:f6:ce|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5a:f6:ce|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|45764|1
57206|172.25.124.244|4043200|0|9470513|5|Cleared|3|Minor|2015-08-22|2015-08-22 03:19:23|22|8|3|2015|34|2015|3|19|23|11964|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP d0:c7:89:26:21:3b|Unknown|Rogue AP 'd0:c7:89:26:21:3b' is no longer detected on the network. |RogueAp!d0:c7:89:26:21:3b|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!d0:c7:89:26:21:3b|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36465|1
57101|172.25.124.244|4043264|0|9470515|5|Cleared|3|Minor|2015-08-22|2015-08-22 00:26:30|22|8|3|2015|34|2015|0|26|30|1591|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:c6:22|Unknown|Rogue AP 'f4:ea:67:0a:c6:22' is no longer detected on the network. |RogueAp!f4:ea:67:0a:c6:22|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:c6:22|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|46838|1
57100|172.25.124.244|4043263|0|9470515|5|Cleared|3|Minor|2015-08-22|2015-08-22 03:20:30|22|8|3|2015|34|2015|3|20|30|12031|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:c6:21|Unknown|Rogue AP 'f4:ea:67:0a:c6:21' is no longer detected on the network. |RogueAp!f4:ea:67:0a:c6:21|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:c6:21|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36398|1
57106|172.25.124.244|4043262|0|9470515|5|Cleared|3|Minor|2015-08-22|2015-08-22 03:09:30|22|8|3|2015|34|2015|3|9|30|11371|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:c6:20|Unknown|Rogue AP 'f4:ea:67:0a:c6:20' is no longer detected on the network. |RogueAp!f4:ea:67:0a:c6:20|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:c6:20|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37058|1
57105|172.25.124.244|4043265|0|9470515|5|Cleared|5|Cleared|2015-08-22|2015-08-22 01:14:30|22|8|3|2015|34|2015|1|14|30|4471|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:c6:23|Unknown|Rogue AP 'f4:ea:67:0a:c6:23' is no longer detected on the network. |RogueAp!f4:ea:67:0a:c6:23|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:c6:23|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|43958|1
57068|172.25.124.244|4043462|0|9470515|5|Cleared|3|Minor|2015-08-22|2015-08-22 02:43:30|22|8|3|2015|34|2015|2|43|30|9811|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:12:6e:60|Unknown|Rogue AP 'f4:ea:67:12:6e:60' is no longer detected on the network. |RogueAp!f4:ea:67:12:6e:60|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:12:6e:60|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|38618|1
57073|172.25.124.244|4043473|0|9470515|5|Cleared|5|Cleared|2015-08-22|2015-08-22 01:04:00|22|8|3|2015|34|2015|1|4|0|3841|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:12:6e:62|Unknown|Rogue AP 'f4:ea:67:12:6e:62' is no longer detected on the network. |RogueAp!f4:ea:67:12:6e:62|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:12:6e:62|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|44588|1
57079|172.25.124.244|4043281|0|9470513|5|Cleared|3|Minor|2015-08-22|2015-08-22 02:49:30|22|8|3|2015|34|2015|2|49|30|10171|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:ec:12|Unknown|Rogue AP 'f4:ea:67:0a:ec:12' is no longer detected on the network. |RogueAp!f4:ea:67:0a:ec:12|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:ec:12|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|38258|1
57084|172.25.124.244|4043280|0|9470513|5|Cleared|3|Minor|2015-08-22|2015-08-22 03:13:30|22|8|3|2015|34|2015|3|13|30|11611|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:ec:11|Unknown|Rogue AP 'f4:ea:67:0a:ec:11' is no longer detected on the network. |RogueAp!f4:ea:67:0a:ec:11|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:ec:11|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36818|1
57083|172.25.124.244|4043279|0|9470513|5|Cleared|3|Minor|2015-08-22|2015-08-22 01:53:00|22|8|3|2015|34|2015|1|53|0|6781|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:ec:10|Unknown|Rogue AP 'f4:ea:67:0a:ec:10' is no longer detected on the network. |RogueAp!f4:ea:67:0a:ec:10|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:ec:10|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|41648|1
57161|172.25.124.244|4043075|0|9470515|5|Cleared|3|Minor|2015-08-22|2015-08-22 03:15:30|22|8|3|2015|34|2015|3|15|30|11731|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5b:0c:33|Unknown|Rogue AP 'c8:f9:f9:5b:0c:33' is no longer detected on the network. |RogueAp!c8:f9:f9:5b:0c:33|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5b:0c:33|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36698|1
57165|172.25.124.244|4043120|0|9470513|5|Cleared|3|Minor|2015-08-22|2015-08-22 01:39:23|22|8|3|2015|34|2015|1|39|23|5964|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP 04:c5:a4:09:47:61|Unknown|Rogue AP '04:c5:a4:09:47:61' is no longer detected on the network. |RogueAp!04:c5:a4:09:47:61|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!04:c5:a4:09:47:61|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|42465|1
57175|172.25.124.244|4043232|0|9470515|5|Cleared|3|Minor|2015-08-22|2015-08-22 02:36:30|22|8|3|2015|34|2015|2|36|30|9391|2015-08-22|2015-08-22 13:27:08|22|8|3|2015|34|2015|13|27|8|48429|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0b:59:a0|Unknown|Rogue AP 'f4:ea:67:0b:59:a0' is no longer detected on the network. |RogueAp!f4:ea:67:0b:59:a0|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0b:59:a0|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|39038|1
