data_source_id|device_type1_key|authentityid|severity_number|severity|previousseverity_number|previousseverity|alarmcreationdate|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|lastmodifieddate|l_day_in_month|l_month_number|l_quarter_number|l_year|l_week_number|l_year_for_week|l_hour|classname|category|displayname|location|description|source|eventtype|isacknowledged|ownerid|applicationspecificalarmid|nttyaddrss7_address|generatedby|srcobjectid|srcobjectbusinesskey|srcobjectdisplayname|owning_entity|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|meantimetoclose|maxtimetoclose|mintimetoclose|count
172.20.115.000|0|589694|1|Critical|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|1|WiredWirelessAlarm|Routers|prime-asr9k-cluster|Unknown|Controller 'prime-asr9k-cluster' is unreachable via SNMP and ping(ICMP) is successful.|172.23.222.223|SWITCH_DOWN_PINGABLE|0|Unknown|OperStatus_172.23.222.223|172.23.222.223|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|0|0|0|1
172.20.115.000|0|1965970|5|Cleared|3|Minor|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|5|WiredWirelessAlarm|AP|AP SJ-AP-1, Interface 802.11a/n|Unknown|Interference changed to acceptable level on '802.11a/n' interface of AP 'SJ-AP-1', connected to Controller '192.168.136.49'.  |LradIf!5c:a4:8a:d7:92:c0!1|RADIO_LOAD_PROFILE_FAILED|0|Unknown|InterferenceProfile_LradIf!5c:a4:8a:d7:92:c0!1|192.168.136.49|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|13241|13241|13241|1
172.20.115.000|0|8544539|5|Cleared|3|Minor|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|5|WiredWirelessAlarm|AP|AP AMS-AP-1, Interface 802.11a/n|Unknown|Interference changed to acceptable level on '802.11a/n' interface of AP 'AMS-AP-1', connected to Controller '192.168.152.11'.  |LradIf!5c:a4:8a:d7:98:60!1|RADIO_LOAD_PROFILE_FAILED|0|Unknown|InterferenceProfile_LradIf!5c:a4:8a:d7:98:60!1|192.168.152.11|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|13241|13241|13241|1
172.25.124.244|0|9470515|5|Cleared|3|Minor|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|11|RogueApAlert|Rogue AP|Rogue AP cc:ef:48:41:5a:32|Unknown|Rogue AP 'cc:ef:48:41:5a:32' is no longer detected on the network. |RogueAp!cc:ef:48:41:5a:32|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!cc:ef:48:41:5a:32|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36301|36301|36301|1
172.25.124.244|0|9470513|5|Cleared|3|Minor|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|11|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0b:00:3d|Unknown|Rogue AP 'f4:ea:67:0b:00:3d' is no longer detected on the network. |RogueAp!f4:ea:67:0b:00:3d|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!f4:ea:67:0b:00:3d|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36966|36966|36966|1
172.25.124.244|0|9470513|5|Cleared|3|Minor|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|11|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:9c|Unknown|Rogue AP 'f4:ea:67:13:14:9c' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:9c|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!f4:ea:67:13:14:9c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36906|36906|36906|1
172.25.124.244|0|9470513|5|Cleared|3|Minor|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|11|RogueApAlert|Rogue AP|Rogue AP 08:cc:68:da:36:3b|Unknown|Rogue AP '08:cc:68:da:36:3b' is no longer detected on the network. |RogueAp!08:cc:68:da:36:3b|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!08:cc:68:da:36:3b|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36756|36756|36756|1
172.25.124.244|0|9470513|5|Cleared|3|Minor|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|11|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:ec:13|Unknown|Rogue AP 'f4:ea:67:0a:ec:13' is no longer detected on the network. |RogueAp!f4:ea:67:0a:ec:13|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!f4:ea:67:0a:ec:13|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36877|36877|36877|1
172.25.124.244|0|9470513|5|Cleared|3|Minor|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|11|RogueApAlert|Rogue AP|Rogue AP 00:3a:98:08:77:6b|Unknown|Rogue AP '00:3a:98:08:77:6b' is no longer detected on the network. |RogueAp!00:3a:98:08:77:6b|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!00:3a:98:08:77:6b|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37056|37056|37056|1
172.25.124.244|0|9470513|5|Cleared|3|Minor|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|11|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5b:0c:3e|Unknown|Rogue AP 'c8:f9:f9:5b:0c:3e' is no longer detected on the network. |RogueAp!c8:f9:f9:5b:0c:3e|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!c8:f9:f9:5b:0c:3e|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36996|36996|36996|1
172.25.124.244|0|9470513|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|13|RogueApAlert|Rogue AP|Rogue AP 08:cc:68:da:36:3b|Unknown|Rogue AP '08:cc:68:da:36:3b' is no longer detected on the network. |RogueAp!08:cc:68:da:36:3b|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!08:cc:68:da:36:3b|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|43962|43962|43962|1
172.25.124.244|0|9470513|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|13|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5b:0c:3e|Unknown|Rogue AP 'c8:f9:f9:5b:0c:3e' is no longer detected on the network. |RogueAp!c8:f9:f9:5b:0c:3e|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!c8:f9:f9:5b:0c:3e|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|44202|44202|44202|1
172.25.124.244|0|9470515|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|13|RogueApAlert|Rogue AP|Rogue AP cc:ef:48:41:5a:32|Unknown|Rogue AP 'cc:ef:48:41:5a:32' is no longer detected on the network. |RogueAp!cc:ef:48:41:5a:32|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!cc:ef:48:41:5a:32|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|43507|43507|43507|1
172.25.124.244|0|9470513|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|13|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:9c|Unknown|Rogue AP 'f4:ea:67:13:14:9c' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:9c|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!f4:ea:67:13:14:9c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|44112|44112|44112|1
172.25.124.244|0|9470515|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|15|RogueApAlert|Rogue AP|Rogue AP cc:ef:48:41:5a:32|Unknown|Rogue AP 'cc:ef:48:41:5a:32' is no longer detected on the network. |RogueAp!cc:ef:48:41:5a:32|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!cc:ef:48:41:5a:32|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|50714|50714|50714|1
172.25.124.244|0|9470513|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|15|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:9c|Unknown|Rogue AP 'f4:ea:67:13:14:9c' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:9c|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!f4:ea:67:13:14:9c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|51319|51319|51319|1
172.25.124.244|0|9470513|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|15|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5b:0c:3e|Unknown|Rogue AP 'c8:f9:f9:5b:0c:3e' is no longer detected on the network. |RogueAp!c8:f9:f9:5b:0c:3e|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!c8:f9:f9:5b:0c:3e|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|51409|51409|51409|1
172.25.124.244|0|9470513|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|15|RogueApAlert|Rogue AP|Rogue AP 08:cc:68:da:36:3b|Unknown|Rogue AP '08:cc:68:da:36:3b' is no longer detected on the network. |RogueAp!08:cc:68:da:36:3b|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!08:cc:68:da:36:3b|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|51169|51169|51169|1
172.25.124.244|0|9470515|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|17|RogueApAlert|Rogue AP|Rogue AP cc:ef:48:41:5a:32|Unknown|Rogue AP 'cc:ef:48:41:5a:32' is no longer detected on the network. |RogueAp!cc:ef:48:41:5a:32|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!cc:ef:48:41:5a:32|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|57921|57921|57921|1
172.25.124.244|0|9470513|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|17|RogueApAlert|Rogue AP|Rogue AP 08:cc:68:da:36:3b|Unknown|Rogue AP '08:cc:68:da:36:3b' is no longer detected on the network. |RogueAp!08:cc:68:da:36:3b|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!08:cc:68:da:36:3b|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|58376|58376|58376|1
172.25.124.244|0|9470513|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|17|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5b:0c:3e|Unknown|Rogue AP 'c8:f9:f9:5b:0c:3e' is no longer detected on the network. |RogueAp!c8:f9:f9:5b:0c:3e|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!c8:f9:f9:5b:0c:3e|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|58616|58616|58616|1
172.25.124.244|0|9470513|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|17|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:9c|Unknown|Rogue AP 'f4:ea:67:13:14:9c' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:9c|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!f4:ea:67:13:14:9c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|58526|58526|58526|1
172.25.124.244|0|9470515|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|19|RogueApAlert|Rogue AP|Rogue AP cc:ef:48:41:5a:32|Unknown|Rogue AP 'cc:ef:48:41:5a:32' is no longer detected on the network. |RogueAp!cc:ef:48:41:5a:32|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!cc:ef:48:41:5a:32|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|65127|65127|65127|1
172.25.124.244|0|9470513|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|19|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5b:0c:3e|Unknown|Rogue AP 'c8:f9:f9:5b:0c:3e' is no longer detected on the network. |RogueAp!c8:f9:f9:5b:0c:3e|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!c8:f9:f9:5b:0c:3e|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|65822|65822|65822|1
172.25.124.244|0|9470513|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|19|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:9c|Unknown|Rogue AP 'f4:ea:67:13:14:9c' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:9c|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!f4:ea:67:13:14:9c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|65732|65732|65732|1
172.25.124.244|0|9470513|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|19|RogueApAlert|Rogue AP|Rogue AP 08:cc:68:da:36:3b|Unknown|Rogue AP '08:cc:68:da:36:3b' is no longer detected on the network. |RogueAp!08:cc:68:da:36:3b|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!08:cc:68:da:36:3b|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|65582|65582|65582|1
172.25.124.244|0|9470513|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|21|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:9c|Unknown|Rogue AP 'f4:ea:67:13:14:9c' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:9c|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!f4:ea:67:13:14:9c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|72939|72939|72939|1
172.25.124.244|0|9470513|5|Cleared|3|Minor|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|21|RogueApAlert|Rogue AP|Rogue AP 0a:18:1a:36:18:24|Unknown|Rogue AP '0a:18:1a:36:18:24' is no longer detected on the network. |RogueAp!0a:18:1a:36:18:24|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!0a:18:1a:36:18:24|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|71673|71673|71673|1
172.25.124.244|0|9470515|5|Cleared|3|Minor|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|21|RogueApAlert|Rogue AP|Rogue AP 0a:18:0a:36:18:24|Unknown|Rogue AP '0a:18:0a:36:18:24' is no longer detected on the network. |RogueAp!0a:18:0a:36:18:24|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!0a:18:0a:36:18:24|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|71674|71674|71674|1
172.25.124.244|0|9470513|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|21|RogueApAlert|Rogue AP|Rogue AP 08:cc:68:da:36:3b|Unknown|Rogue AP '08:cc:68:da:36:3b' is no longer detected on the network. |RogueAp!08:cc:68:da:36:3b|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!08:cc:68:da:36:3b|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|72789|72789|72789|1
172.25.124.244|0|9470515|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|21|RogueApAlert|Rogue AP|Rogue AP cc:ef:48:41:5a:32|Unknown|Rogue AP 'cc:ef:48:41:5a:32' is no longer detected on the network. |RogueAp!cc:ef:48:41:5a:32|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!cc:ef:48:41:5a:32|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|72334|72334|72334|1
172.25.124.244|0|9470513|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|21|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5b:0c:3e|Unknown|Rogue AP 'c8:f9:f9:5b:0c:3e' is no longer detected on the network. |RogueAp!c8:f9:f9:5b:0c:3e|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!c8:f9:f9:5b:0c:3e|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|73029|73029|73029|1
172.25.124.244|0|9470515|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|23|RogueApAlert|Rogue AP|Rogue AP cc:ef:48:41:5a:32|Unknown|Rogue AP 'cc:ef:48:41:5a:32' is no longer detected on the network. |RogueAp!cc:ef:48:41:5a:32|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!cc:ef:48:41:5a:32|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|79540|79540|79540|1
172.25.124.244|0|9470513|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|23|RogueApAlert|Rogue AP|Rogue AP 0a:18:1a:36:18:24|Unknown|Rogue AP '0a:18:1a:36:18:24' is no longer detected on the network. |RogueAp!0a:18:1a:36:18:24|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!0a:18:1a:36:18:24|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|78879|78879|78879|1
172.25.124.244|0|9470513|5|Cleared|5|Cleared|2015-08-21|21|8|3|2015|34|2015|1|2015-08-21|21|8|3|2015|34|2015|23|RogueApAlert|Rogue AP|Rogue AP 08:cc:68:da:36:3b|Unknown|Rogue AP '08:cc:68:da:36:3b' is no longer detected on the network. |RogueAp!08:cc:68:da:36:3b|UNCLASSIFIED_ROGUE_AP_DETECTED|0|Unknown|RogueAp!08:cc:68:da:36:3b|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|79995|79995|79995|1
