alarm_key|data_source_id|alarm_id|device_type1_key|authentityid|severity_number|severity|previousseverity_number|previousseverity|alarmcreationdate|alarmcreationtime|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|second|time_key|lastmodifieddate|lastmodifiedtimestamp|l_day_in_month|l_month_number|l_quarter_number|l_year|l_week_number|l_year_for_week|l_hour|l_minute|l_second|l_time_key|classname|category|displayname|location|description|source|eventtype|eventcount|isacknowledged|ownerid|applicationspecificalarmid|nttyaddrss7_address|generatedby|srcobjectid|srcobjectbusinesskey|srcobjectdisplayname|owning_entity|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|timetoclose|count
14957|172.25.124.244|4043432|0|9470515|5|Cleared|3|Minor|2015-08-19|2015-08-19 01:08:32|19|8|3|2015|34|2015|1|8|32|4113|2015-08-19|2015-08-19 11:21:46|19|8|3|2015|34|2015|11|21|46|40907|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:12:6e:61|Unknown|Rogue AP 'f4:ea:67:12:6e:61' is no longer detected on the network. |RogueAp!f4:ea:67:12:6e:61|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:12:6e:61|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36794|1
15010|172.25.124.244|4043183|0|9470515|5|Cleared|3|Minor|2015-08-19|2015-08-19 01:08:03|19|8|3|2015|34|2015|1|8|3|4084|2015-08-19|2015-08-19 11:21:46|19|8|3|2015|34|2015|11|21|46|40907|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:9f|Unknown|Rogue AP 'f4:ea:67:13:14:9f' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:9f|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:13:14:9f|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36823|1
15376|172.25.124.244|4043549|0|9470515|5|Cleared|3|Minor|2015-08-19|2015-08-19 03:05:32|19|8|3|2015|34|2015|3|5|32|11133|2015-08-19|2015-08-19 13:22:02|19|8|3|2015|34|2015|13|22|2|48123|RogueApAlert|Adhoc Rogue|Adhoc Rogue24:77:03:d4:6e:d8|Unknown|Adhoc Rogue '24:77:03:d4:6e:d8' is no longer detected on the network. |RogueAp!24:77:03:d4:6e:d8|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!24:77:03:d4:6e:d8|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36990|1
15385|172.25.124.244|4043550|0|9470515|5|Cleared|3|Minor|2015-08-19|2015-08-19 03:04:33|19|8|3|2015|34|2015|3|4|33|11074|2015-08-19|2015-08-19 13:22:02|19|8|3|2015|34|2015|13|22|2|48123|RogueApAlert|Adhoc Rogue|Adhoc Rogue24:77:03:d9:1d:0c|Unknown|Adhoc Rogue '24:77:03:d9:1d:0c' is no longer detected on the network. |RogueAp!24:77:03:d9:1d:0c|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!24:77:03:d9:1d:0c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37049|1
15425|172.25.124.244|4043552|0|9470513|5|Cleared|3|Minor|2015-08-19|2015-08-19 03:14:30|19|8|3|2015|34|2015|3|14|30|11671|2015-08-19|2015-08-19 13:22:02|19|8|3|2015|34|2015|13|22|2|48123|RogueApAlert|Adhoc Rogue|Adhoc Roguea8:5b:78:41:2a:bb|Unknown|Adhoc Rogue 'a8:5b:78:41:2a:bb' is no longer detected on the network. |RogueAp!a8:5b:78:41:2a:bb|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!a8:5b:78:41:2a:bb|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36452|1
15368|172.25.124.244|4043526|0|9470515|5|Cleared|5|Cleared|2015-08-19|2015-08-19 01:03:02|19|8|3|2015|34|2015|1|3|2|3783|2015-08-19|2015-08-19 13:22:02|19|8|3|2015|34|2015|13|22|2|48123|RogueApAlert|Adhoc Rogue|Adhoc Rogue14:d6:4d:a9:88:67|Unknown|Adhoc Rogue '14:d6:4d:a9:88:67' is no longer detected on the network. |RogueAp!14:d6:4d:a9:88:67|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!14:d6:4d:a9:88:67|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|44340|1
15369|172.25.124.244|4043468|0|9470513|5|Cleared|3|Minor|2015-08-19|2015-08-19 03:05:30|19|8|3|2015|34|2015|3|5|30|11131|2015-08-19|2015-08-19 13:22:02|19|8|3|2015|34|2015|13|22|2|48123|RogueApAlert|Adhoc Rogue|Adhoc Rogue48:59:29:aa:45:96|Unknown|Adhoc Rogue '48:59:29:aa:45:96' is no longer detected on the network. |RogueAp!48:59:29:aa:45:96|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!48:59:29:aa:45:96|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36992|1
15442|172.25.124.244|4043240|0|9470513|5|Cleared|3|Minor|2015-08-19|2015-08-19 02:59:00|19|8|3|2015|34|2015|2|59|0|10741|2015-08-19|2015-08-19 13:22:02|19|8|3|2015|34|2015|13|22|2|48123|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:c9:2d|Unknown|Rogue AP 'f4:ea:67:0a:c9:2d' is no longer detected on the network. |RogueAp!f4:ea:67:0a:c9:2d|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:c9:2d|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37382|1
15380|172.25.124.244|4043458|0|9470513|5|Cleared|3|Minor|2015-08-19|2015-08-19 03:01:00|19|8|3|2015|34|2015|3|1|0|10861|2015-08-19|2015-08-19 13:22:02|19|8|3|2015|34|2015|13|22|2|48123|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0b:00:3c|Unknown|Rogue AP 'f4:ea:67:0b:00:3c' is no longer detected on the network. |RogueAp!f4:ea:67:0b:00:3c|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0b:00:3c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37262|1
15374|172.25.124.244|4043497|0|9470513|5|Cleared|5|Cleared|2015-08-19|2015-08-19 01:07:31|19|8|3|2015|34|2015|1|7|31|4052|2015-08-19|2015-08-19 13:22:02|19|8|3|2015|34|2015|13|22|2|48123|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0b:00:3d|Unknown|Rogue AP 'f4:ea:67:0b:00:3d' is no longer detected on the network. |RogueAp!f4:ea:67:0b:00:3d|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0b:00:3d|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|44071|1
15364|172.25.124.244|4043282|0|9470513|5|Cleared|5|Cleared|2015-08-19|2015-08-19 00:07:30|19|8|3|2015|34|2015|0|7|30|451|2015-08-19|2015-08-19 13:22:02|19|8|3|2015|34|2015|13|22|2|48123|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:ec:13|Unknown|Rogue AP 'f4:ea:67:0a:ec:13' is no longer detected on the network. |RogueAp!f4:ea:67:0a:ec:13|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:ec:13|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|47672|1
15359|172.25.124.244|4043279|0|9470513|5|Cleared|3|Minor|2015-08-19|2015-08-19 02:14:32|19|8|3|2015|34|2015|2|14|32|8073|2015-08-19|2015-08-19 13:22:02|19|8|3|2015|34|2015|13|22|2|48123|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:ec:10|Unknown|Rogue AP 'f4:ea:67:0a:ec:10' is no longer detected on the network. |RogueAp!f4:ea:67:0a:ec:10|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:ec:10|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|40050|1
15397|172.25.124.244|4043183|0|9470515|5|Cleared|5|Cleared|2015-08-19|2015-08-19 01:08:03|19|8|3|2015|34|2015|1|8|3|4084|2015-08-19|2015-08-19 13:22:02|19|8|3|2015|34|2015|13|22|2|48123|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:9f|Unknown|Rogue AP 'f4:ea:67:13:14:9f' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:9f|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:13:14:9f|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|44039|1
15771|172.25.124.244|4043549|0|9470515|5|Cleared|5|Cleared|2015-08-19|2015-08-19 03:05:32|19|8|3|2015|34|2015|3|5|32|11133|2015-08-19|2015-08-19 15:22:19|19|8|3|2015|34|2015|15|22|19|55340|RogueApAlert|Adhoc Rogue|Adhoc Rogue24:77:03:d4:6e:d8|Unknown|Adhoc Rogue '24:77:03:d4:6e:d8' is no longer detected on the network. |RogueAp!24:77:03:d4:6e:d8|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!24:77:03:d4:6e:d8|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|44207|1
15776|172.25.124.244|4043550|0|9470515|5|Cleared|5|Cleared|2015-08-19|2015-08-19 03:04:33|19|8|3|2015|34|2015|3|4|33|11074|2015-08-19|2015-08-19 15:22:19|19|8|3|2015|34|2015|15|22|19|55340|RogueApAlert|Adhoc Rogue|Adhoc Rogue24:77:03:d9:1d:0c|Unknown|Adhoc Rogue '24:77:03:d9:1d:0c' is no longer detected on the network. |RogueAp!24:77:03:d9:1d:0c|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!24:77:03:d9:1d:0c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|44266|1
15831|172.25.124.244|4043552|0|9470513|5|Cleared|5|Cleared|2015-08-19|2015-08-19 03:14:30|19|8|3|2015|34|2015|3|14|30|11671|2015-08-19|2015-08-19 15:22:19|19|8|3|2015|34|2015|15|22|19|55340|RogueApAlert|Adhoc Rogue|Adhoc Roguea8:5b:78:41:2a:bb|Unknown|Adhoc Rogue 'a8:5b:78:41:2a:bb' is no longer detected on the network. |RogueAp!a8:5b:78:41:2a:bb|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!a8:5b:78:41:2a:bb|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|43669|1
15855|172.25.124.244|4043494|0|9470513|5|Cleared|3|Minor|2015-08-19|2015-08-19 06:56:59|19|8|3|2015|34|2015|6|56|59|25020|2015-08-19|2015-08-19 15:22:19|19|8|3|2015|34|2015|15|22|19|55340|RogueApAlert|Adhoc Rogue|Adhoc Rogue64:27:37:7f:b3:ad|Unknown|Adhoc Rogue '64:27:37:7f:b3:ad' is no longer detected on the network. |RogueAp!64:27:37:7f:b3:ad|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!64:27:37:7f:b3:ad|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|30320|1
15785|172.25.124.244|4043511|0|9470513|5|Cleared|3|Minor|2015-08-19|2015-08-19 06:32:00|19|8|3|2015|34|2015|6|32|0|23521|2015-08-19|2015-08-19 15:22:19|19|8|3|2015|34|2015|15|22|19|55340|RogueApAlert|Adhoc Rogue|Adhoc Rogue04:f7:e4:0d:bf:68|Unknown|Adhoc Rogue '04:f7:e4:0d:bf:68' is no longer detected on the network. |RogueAp!04:f7:e4:0d:bf:68|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!04:f7:e4:0d:bf:68|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|31819|1
15812|172.25.124.244|4043551|0|9470513|5|Cleared|3|Minor|2015-08-19|2015-08-19 05:12:30|19|8|3|2015|34|2015|5|12|30|18751|2015-08-19|2015-08-19 15:22:19|19|8|3|2015|34|2015|15|22|19|55340|RogueApAlert|Adhoc Rogue|Adhoc Roguecc:89:fd:8d:b1:dc|Unknown|Adhoc Rogue 'cc:89:fd:8d:b1:dc' is no longer detected on the network. |RogueAp!cc:89:fd:8d:b1:dc|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!cc:89:fd:8d:b1:dc|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36589|1
15758|172.25.124.244|4043526|0|9470515|5|Cleared|5|Cleared|2015-08-19|2015-08-19 01:03:02|19|8|3|2015|34|2015|1|3|2|3783|2015-08-19|2015-08-19 15:22:19|19|8|3|2015|34|2015|15|22|19|55340|RogueApAlert|Adhoc Rogue|Adhoc Rogue14:d6:4d:a9:88:67|Unknown|Adhoc Rogue '14:d6:4d:a9:88:67' is no longer detected on the network. |RogueAp!14:d6:4d:a9:88:67|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!14:d6:4d:a9:88:67|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|51557|1
15759|172.25.124.244|4043468|0|9470513|5|Cleared|5|Cleared|2015-08-19|2015-08-19 03:05:30|19|8|3|2015|34|2015|3|5|30|11131|2015-08-19|2015-08-19 15:22:19|19|8|3|2015|34|2015|15|22|19|55340|RogueApAlert|Adhoc Rogue|Adhoc Rogue48:59:29:aa:45:96|Unknown|Adhoc Rogue '48:59:29:aa:45:96' is no longer detected on the network. |RogueAp!48:59:29:aa:45:96|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!48:59:29:aa:45:96|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|44209|1
15753|172.25.124.244|4043282|0|9470513|5|Cleared|5|Cleared|2015-08-19|2015-08-19 00:07:30|19|8|3|2015|34|2015|0|7|30|451|2015-08-19|2015-08-19 15:22:19|19|8|3|2015|34|2015|15|22|19|55340|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:ec:13|Unknown|Rogue AP 'f4:ea:67:0a:ec:13' is no longer detected on the network. |RogueAp!f4:ea:67:0a:ec:13|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:ec:13|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|54889|1
15754|172.25.124.244|4043385|0|9470513|5|Cleared|3|Minor|2015-08-19|2015-08-19 03:16:29|19|8|3|2015|34|2015|3|16|29|11790|2015-08-19|2015-08-19 15:22:19|19|8|3|2015|34|2015|15|22|19|55340|RogueApAlert|Rogue AP|Rogue AP c4:7d:4f:52:d4:80|Unknown|Rogue AP 'c4:7d:4f:52:d4:80' is no longer detected on the network. |RogueAp!c4:7d:4f:52:d4:80|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c4:7d:4f:52:d4:80|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|43550|1
15755|172.25.124.244|4043479|0|9470515|5|Cleared|3|Minor|2015-08-19|2015-08-19 05:04:32|19|8|3|2015|34|2015|5|4|32|18273|2015-08-19|2015-08-19 15:22:19|19|8|3|2015|34|2015|15|22|19|55340|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:91|Unknown|Rogue AP 'f4:ea:67:13:14:91' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:91|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:13:14:91|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37067|1
15821|172.25.124.244|4043304|0|9470513|5|Cleared|3|Minor|2015-08-19|2015-08-19 05:57:59|19|8|3|2015|34|2015|5|57|59|21480|2015-08-19|2015-08-19 15:22:19|19|8|3|2015|34|2015|15|22|19|55340|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5a:f6:c1|Unknown|Rogue AP 'c8:f9:f9:5a:f6:c1' is no longer detected on the network. |RogueAp!c8:f9:f9:5a:f6:c1|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5a:f6:c1|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|33860|1
15829|172.25.124.244|4043303|0|9470513|5|Cleared|3|Minor|2015-08-19|2015-08-19 06:28:59|19|8|3|2015|34|2015|6|28|59|23340|2015-08-19|2015-08-19 15:22:19|19|8|3|2015|34|2015|15|22|19|55340|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5a:f6:c0|Unknown|Rogue AP 'c8:f9:f9:5a:f6:c0' is no longer detected on the network. |RogueAp!c8:f9:f9:5a:f6:c0|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5a:f6:c0|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|32000|1
15745|172.25.124.244|4043431|0|9470513|5|Cleared|3|Minor|2015-08-19|2015-08-19 04:51:29|19|8|3|2015|34|2015|4|51|29|17490|2015-08-19|2015-08-19 15:22:19|19|8|3|2015|34|2015|15|22|19|55340|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:12:6e:63|Unknown|Rogue AP 'f4:ea:67:12:6e:63' is no longer detected on the network. |RogueAp!f4:ea:67:12:6e:63|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:12:6e:63|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37850|1
15854|172.25.124.244|4043308|0|9470513|5|Cleared|3|Minor|2015-08-19|2015-08-19 06:44:59|19|8|3|2015|34|2015|6|44|59|24300|2015-08-19|2015-08-19 15:22:19|19|8|3|2015|34|2015|15|22|19|55340|RogueApAlert|Rogue AP|Rogue AP f0:99:bf:09:54:f0|Unknown|Rogue AP 'f0:99:bf:09:54:f0' is no longer detected on the network. |RogueAp!f0:99:bf:09:54:f0|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f0:99:bf:09:54:f0|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|31040|1
