alarm_key|data_source_id|alarm_id|device_type1_key|authentityid|severity_number|severity|previousseverity_number|previousseverity|alarmcreationdate|alarmcreationtime|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|second|time_key|lastmodifieddate|lastmodifiedtimestamp|l_day_in_month|l_month_number|l_quarter_number|l_year|l_week_number|l_year_for_week|l_hour|l_minute|l_second|l_time_key|classname|category|displayname|location|description|source|eventtype|eventcount|isacknowledged|ownerid|applicationspecificalarmid|nttyaddrss7_address|generatedby|srcobjectid|srcobjectbusinesskey|srcobjectdisplayname|owning_entity|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|timetoclose|count
19676|172.25.124.244|4043504|0|9470513|5|Cleared|3|Minor|2015-08-20|2015-08-20 00:47:28|20|8|3|2015|34|2015|0|47|28|2849|2015-08-20|2015-08-20 11:24:13|20|8|3|2015|34|2015|11|24|13|41054|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5b:0c:3c|Unknown|Rogue AP 'c8:f9:f9:5b:0c:3c' is no longer detected on the network. |RogueAp!c8:f9:f9:5b:0c:3c|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5b:0c:3c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|38205|1
19612|172.25.124.244|4043280|0|9470513|5|Cleared|3|Minor|2015-08-20|2015-08-20 00:41:57|20|8|3|2015|34|2015|0|41|57|2518|2015-08-20|2015-08-20 11:24:13|20|8|3|2015|34|2015|11|24|13|41054|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:ec:11|Unknown|Rogue AP 'f4:ea:67:0a:ec:11' is no longer detected on the network. |RogueAp!f4:ea:67:0a:ec:11|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:ec:11|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|38536|1
19980|172.25.124.244|4043563|0|9470513|5|Cleared|5|Cleared|2015-08-20|2015-08-20 01:17:58|20|8|3|2015|34|2015|1|17|58|4679|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Adhoc Rogue|Adhoc Rogue24:77:03:d3:f6:98|Unknown|Adhoc Rogue '24:77:03:d3:f6:98' is no longer detected on the network. |RogueAp!24:77:03:d3:f6:98|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!24:77:03:d3:f6:98|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|43582|1
19981|172.25.124.244|4043565|0|9470513|5|Cleared|5|Cleared|2015-08-20|2015-08-20 01:03:58|20|8|3|2015|34|2015|1|3|58|3839|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Adhoc Rogue|Adhoc Roguec8:85:50:f4:18:fb|Unknown|Adhoc Rogue 'c8:85:50:f4:18:fb' is no longer detected on the network. |RogueAp!c8:85:50:f4:18:fb|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:85:50:f4:18:fb|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|44422|1
19990|172.25.124.244|4043566|0|9470513|5|Cleared|5|Cleared|2015-08-20|2015-08-20 00:57:32|20|8|3|2015|34|2015|0|57|32|3453|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Adhoc Rogue|Adhoc Rogue90:18:7c:41:49:bc|Unknown|Adhoc Rogue '90:18:7c:41:49:bc' is no longer detected on the network. |RogueAp!90:18:7c:41:49:bc|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!90:18:7c:41:49:bc|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|44808|1
20105|172.25.124.244|4043564|0|9470515|5|Cleared|5|Cleared|2015-08-20|2015-08-20 01:16:32|20|8|3|2015|34|2015|1|16|32|4593|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Adhoc Rogue|Adhoc Rogue48:43:7c:7f:7a:53|Unknown|Adhoc Rogue '48:43:7c:7f:7a:53' is no longer detected on the network. |RogueAp!48:43:7c:7f:7a:53|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!48:43:7c:7f:7a:53|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|43668|1
20019|172.25.124.244|4043455|0|9470515|5|Cleared|3|Minor|2015-08-20|2015-08-20 03:14:32|20|8|3|2015|34|2015|3|14|32|11673|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Adhoc Rogue|Adhoc Rogue44:6d:57:5c:3e:76|Unknown|Adhoc Rogue '44:6d:57:5c:3e:76' is no longer detected on the network. |RogueAp!44:6d:57:5c:3e:76|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!44:6d:57:5c:3e:76|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36588|1
20100|172.25.124.244|4043494|0|9470513|5|Cleared|3|Minor|2015-08-20|2015-08-20 03:12:27|20|8|3|2015|34|2015|3|12|27|11548|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Adhoc Rogue|Adhoc Rogue64:27:37:7f:b3:ad|Unknown|Adhoc Rogue '64:27:37:7f:b3:ad' is no longer detected on the network. |RogueAp!64:27:37:7f:b3:ad|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!64:27:37:7f:b3:ad|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36713|1
19978|172.25.124.244|4043526|0|9470515|5|Cleared|3|Minor|2015-08-20|2015-08-20 03:05:32|20|8|3|2015|34|2015|3|5|32|11133|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Adhoc Rogue|Adhoc Rogue14:d6:4d:a9:88:67|Unknown|Adhoc Rogue '14:d6:4d:a9:88:67' is no longer detected on the network. |RogueAp!14:d6:4d:a9:88:67|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!14:d6:4d:a9:88:67|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37128|1
20055|172.25.124.244|4043200|0|9470513|5|Cleared|5|Cleared|2015-08-20|2015-08-20 01:14:58|20|8|3|2015|34|2015|1|14|58|4499|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Rogue AP|Rogue AP d0:c7:89:26:21:3b|Unknown|Rogue AP 'd0:c7:89:26:21:3b' is no longer detected on the network. |RogueAp!d0:c7:89:26:21:3b|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!d0:c7:89:26:21:3b|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|43762|1
20084|172.25.124.244|4043239|0|9470513|5|Cleared|3|Minor|2015-08-20|2015-08-20 02:47:58|20|8|3|2015|34|2015|2|47|58|10079|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:c9:2e|Unknown|Rogue AP 'f4:ea:67:0a:c9:2e' is no longer detected on the network. |RogueAp!f4:ea:67:0a:c9:2e|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:c9:2e|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|38182|1
20094|172.25.124.244|4043317|0|9470513|5|Cleared|5|Cleared|2015-08-20|2015-08-20 00:41:33|20|8|3|2015|34|2015|0|41|33|2494|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Rogue AP|Rogue AP 88:f0:31:47:b3:7b|Unknown|Rogue AP '88:f0:31:47:b3:7b' is no longer detected on the network. |RogueAp!88:f0:31:47:b3:7b|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!88:f0:31:47:b3:7b|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|45767|1
20089|172.25.124.244|4043241|0|9470513|5|Cleared|3|Minor|2015-08-20|2015-08-20 03:11:58|20|8|3|2015|34|2015|3|11|58|11519|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:c9:2c|Unknown|Rogue AP 'f4:ea:67:0a:c9:2c' is no longer detected on the network. |RogueAp!f4:ea:67:0a:c9:2c|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:c9:2c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36742|1
19976|172.25.124.244|4043282|0|9470513|5|Cleared|3|Minor|2015-08-20|2015-08-20 02:56:27|20|8|3|2015|34|2015|2|56|27|10588|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:ec:13|Unknown|Rogue AP 'f4:ea:67:0a:ec:13' is no longer detected on the network. |RogueAp!f4:ea:67:0a:ec:13|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:ec:13|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37673|1
19968|172.25.124.244|4043280|0|9470513|5|Cleared|5|Cleared|2015-08-20|2015-08-20 00:41:57|20|8|3|2015|34|2015|0|41|57|2518|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:ec:11|Unknown|Rogue AP 'f4:ea:67:0a:ec:11' is no longer detected on the network. |RogueAp!f4:ea:67:0a:ec:11|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:ec:11|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|45743|1
19967|172.25.124.244|4043279|0|9470513|5|Cleared|3|Minor|2015-08-20|2015-08-20 02:56:02|20|8|3|2015|34|2015|2|56|2|10563|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:ec:10|Unknown|Rogue AP 'f4:ea:67:0a:ec:10' is no longer detected on the network. |RogueAp!f4:ea:67:0a:ec:10|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:ec:10|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37698|1
19961|172.25.124.244|4043281|0|9470513|5|Cleared|3|Minor|2015-08-20|2015-08-20 03:04:02|20|8|3|2015|34|2015|3|4|2|11043|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:ec:12|Unknown|Rogue AP 'f4:ea:67:0a:ec:12' is no longer detected on the network. |RogueAp!f4:ea:67:0a:ec:12|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:ec:12|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37218|1
19957|172.25.124.244|4043462|0|9470513|5|Cleared|3|Minor|2015-08-20|2015-08-20 02:53:27|20|8|3|2015|34|2015|2|53|27|10408|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:12:6e:60|Unknown|Rogue AP 'f4:ea:67:12:6e:60' is no longer detected on the network. |RogueAp!f4:ea:67:12:6e:60|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:12:6e:60|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37853|1
20034|172.25.124.244|4043506|0|9470513|5|Cleared|3|Minor|2015-08-20|2015-08-20 03:07:58|20|8|3|2015|34|2015|3|7|58|11279|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5b:0c:3e|Unknown|Rogue AP 'c8:f9:f9:5b:0c:3e' is no longer detected on the network. |RogueAp!c8:f9:f9:5b:0c:3e|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5b:0c:3e|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36982|1
20033|172.25.124.244|4043502|0|9470513|5|Cleared|3|Minor|2015-08-20|2015-08-20 03:18:58|20|8|3|2015|34|2015|3|18|58|11939|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5b:0c:3d|Unknown|Rogue AP 'c8:f9:f9:5b:0c:3d' is no longer detected on the network. |RogueAp!c8:f9:f9:5b:0c:3d|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5b:0c:3d|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36322|1
20031|172.25.124.244|4043504|0|9470513|5|Cleared|5|Cleared|2015-08-20|2015-08-20 00:47:28|20|8|3|2015|34|2015|0|47|28|2849|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5b:0c:3c|Unknown|Rogue AP 'c8:f9:f9:5b:0c:3c' is no longer detected on the network. |RogueAp!c8:f9:f9:5b:0c:3c|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5b:0c:3c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|45412|1
20012|172.25.124.244|4043176|0|9470513|5|Cleared|3|Minor|2015-08-20|2015-08-20 03:11:58|20|8|3|2015|34|2015|3|11|58|11519|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:9c|Unknown|Rogue AP 'f4:ea:67:13:14:9c' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:9c|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:13:14:9c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36742|1
20013|172.25.124.244|4043183|0|9470513|5|Cleared|3|Minor|2015-08-20|2015-08-20 03:08:58|20|8|3|2015|34|2015|3|8|58|11339|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:9f|Unknown|Rogue AP 'f4:ea:67:13:14:9f' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:9f|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:13:14:9f|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36922|1
20018|172.25.124.244|4043246|0|9470515|5|Cleared|3|Minor|2015-08-20|2015-08-20 02:54:02|20|8|3|2015|34|2015|2|54|2|10443|2015-08-20|2015-08-20 13:24:20|20|8|3|2015|34|2015|13|24|20|48261|RogueApAlert|Rogue AP|Rogue AP 00:3a:98:0b:e3:f1|Unknown|Rogue AP '00:3a:98:0b:e3:f1' is no longer detected on the network. |RogueAp!00:3a:98:0b:e3:f1|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!00:3a:98:0b:e3:f1|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37818|1
20425|172.25.124.244|4043568|0|9470513|5|Cleared|3|Minor|2015-08-20|2015-08-20 05:11:58|20|8|3|2015|34|2015|5|11|58|18719|2015-08-20|2015-08-20 15:24:27|20|8|3|2015|34|2015|15|24|27|55468|RogueApAlert|Adhoc Rogue|Adhoc Roguef0:24:75:81:ed:84|Unknown|Adhoc Rogue 'f0:24:75:81:ed:84' is no longer detected on the network. |RogueAp!f0:24:75:81:ed:84|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f0:24:75:81:ed:84|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36749|1
20344|172.25.124.244|4043565|0|9470513|5|Cleared|5|Cleared|2015-08-20|2015-08-20 01:03:58|20|8|3|2015|34|2015|1|3|58|3839|2015-08-20|2015-08-20 15:24:27|20|8|3|2015|34|2015|15|24|27|55468|RogueApAlert|Adhoc Rogue|Adhoc Roguec8:85:50:f4:18:fb|Unknown|Adhoc Rogue 'c8:85:50:f4:18:fb' is no longer detected on the network. |RogueAp!c8:85:50:f4:18:fb|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:85:50:f4:18:fb|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|51629|1
20343|172.25.124.244|4043563|0|9470513|5|Cleared|5|Cleared|2015-08-20|2015-08-20 01:17:58|20|8|3|2015|34|2015|1|17|58|4679|2015-08-20|2015-08-20 15:24:27|20|8|3|2015|34|2015|15|24|27|55468|RogueApAlert|Adhoc Rogue|Adhoc Rogue24:77:03:d3:f6:98|Unknown|Adhoc Rogue '24:77:03:d3:f6:98' is no longer detected on the network. |RogueAp!24:77:03:d3:f6:98|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!24:77:03:d3:f6:98|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|50789|1
20354|172.25.124.244|4043566|0|9470513|5|Cleared|5|Cleared|2015-08-20|2015-08-20 00:57:32|20|8|3|2015|34|2015|0|57|32|3453|2015-08-20|2015-08-20 15:24:27|20|8|3|2015|34|2015|15|24|27|55468|RogueApAlert|Adhoc Rogue|Adhoc Rogue90:18:7c:41:49:bc|Unknown|Adhoc Rogue '90:18:7c:41:49:bc' is no longer detected on the network. |RogueAp!90:18:7c:41:49:bc|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!90:18:7c:41:49:bc|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|52015|1
