alarm_key|data_source_id|alarm_id|device_type1_key|authentityid|severity_number|severity|previousseverity_number|previousseverity|alarmcreationdate|alarmcreationtime|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|second|time_key|lastmodifieddate|lastmodifiedtimestamp|l_day_in_month|l_month_number|l_quarter_number|l_year|l_week_number|l_year_for_week|l_hour|l_minute|l_second|l_time_key|classname|category|displayname|location|description|source|eventtype|eventcount|isacknowledged|ownerid|applicationspecificalarmid|nttyaddrss7_address|generatedby|srcobjectid|srcobjectbusinesskey|srcobjectdisplayname|owning_entity|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|timetoclose|count
24823|172.25.124.244|4043478|0|9470515|5|Cleared|3|Minor|2015-08-21|2015-08-21 03:15:01|21|8|3|2015|34|2015|3|15|1|11702|2015-08-21|2015-08-21 13:25:38|21|8|3|2015|34|2015|13|25|38|48339|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:90|Unknown|Rogue AP 'f4:ea:67:13:14:90' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:90|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:13:14:90|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36637|1
24911|172.25.124.244|4043304|0|9470513|5|Cleared|3|Minor|2015-08-21|2015-08-21 03:19:25|21|8|3|2015|34|2015|3|19|25|11966|2015-08-21|2015-08-21 13:25:38|21|8|3|2015|34|2015|13|25|38|48339|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5a:f6:c1|Unknown|Rogue AP 'c8:f9:f9:5a:f6:c1' is no longer detected on the network. |RogueAp!c8:f9:f9:5a:f6:c1|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5a:f6:c1|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36373|1
24910|172.25.124.244|4043303|0|9470513|5|Cleared|3|Minor|2015-08-21|2015-08-21 03:16:25|21|8|3|2015|34|2015|3|16|25|11786|2015-08-21|2015-08-21 13:25:38|21|8|3|2015|34|2015|13|25|38|48339|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5a:f6:c0|Unknown|Rogue AP 'c8:f9:f9:5a:f6:c0' is no longer detected on the network. |RogueAp!c8:f9:f9:5a:f6:c0|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5a:f6:c0|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36553|1
24940|172.25.124.244|4043308|0|9470515|5|Cleared|3|Minor|2015-08-21|2015-08-21 02:42:01|21|8|3|2015|34|2015|2|42|1|9722|2015-08-21|2015-08-21 13:25:38|21|8|3|2015|34|2015|13|25|38|48339|RogueApAlert|Rogue AP|Rogue AP f0:99:bf:09:54:f0|Unknown|Rogue AP 'f0:99:bf:09:54:f0' is no longer detected on the network. |RogueAp!f0:99:bf:09:54:f0|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f0:99:bf:09:54:f0|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|38617|1
24928|172.25.124.244|4043241|0|9470513|5|Cleared|3|Minor|2015-08-21|2015-08-21 03:06:56|21|8|3|2015|34|2015|3|6|56|11217|2015-08-21|2015-08-21 13:25:38|21|8|3|2015|34|2015|13|25|38|48339|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:0a:c9:2c|Unknown|Rogue AP 'f4:ea:67:0a:c9:2c' is no longer detected on the network. |RogueAp!f4:ea:67:0a:c9:2c|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:0a:c9:2c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37122|1
24819|172.25.124.244|4043584|0|9470515|5|Cleared|5|Cleared|2015-08-21|2015-08-21 01:20:31|21|8|3|2015|34|2015|1|20|31|4832|2015-08-21|2015-08-21 13:25:38|21|8|3|2015|34|2015|13|25|38|48339|RogueApAlert|Rogue AP|Rogue AP cc:ef:48:41:5a:32|Unknown|Rogue AP 'cc:ef:48:41:5a:32' is no longer detected on the network. |RogueAp!cc:ef:48:41:5a:32|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!cc:ef:48:41:5a:32|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|43507|1
24821|172.25.124.244|4043479|0|9470515|5|Cleared|3|Minor|2015-08-21|2015-08-21 03:13:01|21|8|3|2015|34|2015|3|13|1|11582|2015-08-21|2015-08-21 13:25:38|21|8|3|2015|34|2015|13|25|38|48339|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:91|Unknown|Rogue AP 'f4:ea:67:13:14:91' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:91|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:13:14:91|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36757|1
24863|172.25.124.244|4043176|0|9470513|5|Cleared|5|Cleared|2015-08-21|2015-08-21 01:10:26|21|8|3|2015|34|2015|1|10|26|4227|2015-08-21|2015-08-21 13:25:38|21|8|3|2015|34|2015|13|25|38|48339|RogueApAlert|Rogue AP|Rogue AP f4:ea:67:13:14:9c|Unknown|Rogue AP 'f4:ea:67:13:14:9c' is no longer detected on the network. |RogueAp!f4:ea:67:13:14:9c|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f4:ea:67:13:14:9c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|44112|1
24856|172.25.124.244|4043278|0|9470513|5|Cleared|3|Minor|2015-08-21|2015-08-21 02:55:25|21|8|3|2015|34|2015|2|55|25|10526|2015-08-21|2015-08-21 13:25:38|21|8|3|2015|34|2015|13|25|38|48339|RogueApAlert|Rogue AP|Rogue AP 44:e4:d9:41:8c:83|Unknown|Rogue AP '44:e4:d9:41:8c:83' is no longer detected on the network. |RogueAp!44:e4:d9:41:8c:83|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!44:e4:d9:41:8c:83|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37813|1
24855|172.25.124.244|4043277|0|9470513|5|Cleared|3|Minor|2015-08-21|2015-08-21 03:06:01|21|8|3|2015|34|2015|3|6|1|11162|2015-08-21|2015-08-21 13:25:38|21|8|3|2015|34|2015|13|25|38|48339|RogueApAlert|Rogue AP|Rogue AP 44:e4:d9:41:8c:82|Unknown|Rogue AP '44:e4:d9:41:8c:82' is no longer detected on the network. |RogueAp!44:e4:d9:41:8c:82|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!44:e4:d9:41:8c:82|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37177|1
24851|172.25.124.244|4043276|0|9470513|5|Cleared|3|Minor|2015-08-21|2015-08-21 03:04:25|21|8|3|2015|34|2015|3|4|25|11066|2015-08-21|2015-08-21 13:25:38|21|8|3|2015|34|2015|13|25|38|48339|RogueApAlert|Rogue AP|Rogue AP 44:e4:d9:41:8c:81|Unknown|Rogue AP '44:e4:d9:41:8c:81' is no longer detected on the network. |RogueAp!44:e4:d9:41:8c:81|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!44:e4:d9:41:8c:81|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37273|1
24879|172.25.124.244|4043506|0|9470513|5|Cleared|5|Cleared|2015-08-21|2015-08-21 01:08:56|21|8|3|2015|34|2015|1|8|56|4137|2015-08-21|2015-08-21 13:25:38|21|8|3|2015|34|2015|13|25|38|48339|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5b:0c:3e|Unknown|Rogue AP 'c8:f9:f9:5b:0c:3e' is no longer detected on the network. |RogueAp!c8:f9:f9:5b:0c:3e|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5b:0c:3e|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|44202|1
24883|172.25.124.244|4043306|0|9470513|5|Cleared|3|Minor|2015-08-21|2015-08-21 02:38:56|21|8|3|2015|34|2015|2|38|56|9537|2015-08-21|2015-08-21 13:25:38|21|8|3|2015|34|2015|13|25|38|48339|RogueApAlert|Rogue AP|Rogue AP 00:3a:98:7f:58:9b|Unknown|Rogue AP '00:3a:98:7f:58:9b' is no longer detected on the network. |RogueAp!00:3a:98:7f:58:9b|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!00:3a:98:7f:58:9b|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|38802|1
25218|172.25.124.244|4043586|0|9470515|5|Cleared|3|Minor|2015-08-21|2015-08-21 05:09:01|21|8|3|2015|34|2015|5|9|1|18542|2015-08-21|2015-08-21 15:25:45|21|8|3|2015|34|2015|15|25|45|55546|RogueApAlert|Adhoc Rogue|Adhoc Roguef0:99:bf:15:b4:a6|Unknown|Adhoc Rogue 'f0:99:bf:15:b4:a6' is no longer detected on the network. |RogueAp!f0:99:bf:15:b4:a6|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f0:99:bf:15:b4:a6|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37004|1
25231|172.25.124.244|4043587|0|9470513|5|Cleared|3|Minor|2015-08-21|2015-08-21 05:00:56|21|8|3|2015|34|2015|5|0|56|18057|2015-08-21|2015-08-21 15:25:45|21|8|3|2015|34|2015|15|25|45|55546|RogueApAlert|Adhoc Rogue|Adhoc Roguee0:5f:b9:bc:17:7c|Unknown|Adhoc Rogue 'e0:5f:b9:bc:17:7c' is no longer detected on the network. |RogueAp!e0:5f:b9:bc:17:7c|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!e0:5f:b9:bc:17:7c|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37489|1
25267|172.25.124.244|4043588|0|9470515|5|Cleared|3|Minor|2015-08-21|2015-08-21 06:58:31|21|8|3|2015|34|2015|6|58|31|25112|2015-08-21|2015-08-21 15:25:45|21|8|3|2015|34|2015|15|25|45|55546|RogueApAlert|Adhoc Rogue|Adhoc Rogue1c:99:4c:be:8c:60|Unknown|Adhoc Rogue '1c:99:4c:be:8c:60' is no longer detected on the network. |RogueAp!1c:99:4c:be:8c:60|ADHOC_UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!1c:99:4c:be:8c:60|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|30434|1
25309|172.25.124.244|4043568|0|9470513|5|Cleared|3|Minor|2015-08-21|2015-08-21 07:00:25|21|8|3|2015|34|2015|7|0|25|25226|2015-08-21|2015-08-21 15:25:45|21|8|3|2015|34|2015|15|25|45|55546|RogueApAlert|Adhoc Rogue|Adhoc Roguef0:24:75:81:ed:84|Unknown|Adhoc Rogue 'f0:24:75:81:ed:84' is no longer detected on the network. |RogueAp!f0:24:75:81:ed:84|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!f0:24:75:81:ed:84|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|30320|1
25258|172.25.124.244|4043454|0|9470513|5|Cleared|3|Minor|2015-08-21|2015-08-21 05:54:55|21|8|3|2015|34|2015|5|54|55|21296|2015-08-21|2015-08-21 15:25:45|21|8|3|2015|34|2015|15|25|45|55546|RogueApAlert|Adhoc Rogue|Adhoc Rogue64:27:37:53:04:4b|Unknown|Adhoc Rogue '64:27:37:53:04:4b' is no longer detected on the network. |RogueAp!64:27:37:53:04:4b|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!64:27:37:53:04:4b|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|34250|1
25326|172.25.124.244|4043575|0|9470513|5|Cleared|3|Minor|2015-08-21|2015-08-21 05:17:56|21|8|3|2015|34|2015|5|17|56|19077|2015-08-21|2015-08-21 15:25:45|21|8|3|2015|34|2015|15|25|45|55546|RogueApAlert|Adhoc Rogue|Adhoc Rogue60:92:17:2d:2b:c2|Unknown|Adhoc Rogue '60:92:17:2d:2b:c2' is no longer detected on the network. |RogueAp!60:92:17:2d:2b:c2|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!60:92:17:2d:2b:c2|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|36469|1
25296|172.25.124.244|4043082|0|9470513|5|Cleared|3|Minor|2015-08-21|2015-08-21 04:57:55|21|8|3|2015|34|2015|4|57|55|17876|2015-08-21|2015-08-21 15:25:45|21|8|3|2015|34|2015|15|25|45|55546|RogueApAlert|Rogue AP|Rogue AP 08:d0:9f:f4:c3:c0|Unknown|Rogue AP '08:d0:9f:f4:c3:c0' is no longer detected on the network. |RogueAp!08:d0:9f:f4:c3:c0|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!08:d0:9f:f4:c3:c0|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|37670|1
25298|172.25.124.244|4043453|0|9470513|5|Cleared|3|Minor|2015-08-21|2015-08-21 06:07:01|21|8|3|2015|34|2015|6|7|1|22022|2015-08-21|2015-08-21 15:25:45|21|8|3|2015|34|2015|15|25|45|55546|RogueApAlert|Rogue AP|Rogue AP 00:0b:46:91:fb:3e|Unknown|Rogue AP '00:0b:46:91:fb:3e' is no longer detected on the network. |RogueAp!00:0b:46:91:fb:3e|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!00:0b:46:91:fb:3e|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|33524|1
25294|172.25.124.244|4043303|0|9470513|5|Cleared|5|Cleared|2015-08-21|2015-08-21 03:16:25|21|8|3|2015|34|2015|3|16|25|11786|2015-08-21|2015-08-21 15:25:45|21|8|3|2015|34|2015|15|25|45|55546|RogueApAlert|Rogue AP|Rogue AP c8:f9:f9:5a:f6:c0|Unknown|Rogue AP 'c8:f9:f9:5a:f6:c0' is no longer detected on the network. |RogueAp!c8:f9:f9:5a:f6:c0|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!c8:f9:f9:5a:f6:c0|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|43760|1
25292|172.25.124.244|4043266|0|9470513|5|Cleared|3|Minor|2015-08-21|2015-08-21 06:23:25|21|8|3|2015|34|2015|6|23|25|23006|2015-08-21|2015-08-21 15:25:45|21|8|3|2015|34|2015|15|25|45|55546|RogueApAlert|Rogue AP|Rogue AP 00:3a:98:87:82:eb|Unknown|Rogue AP '00:3a:98:87:82:eb' is no longer detected on the network. |RogueAp!00:3a:98:87:82:eb|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!00:3a:98:87:82:eb|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|32540|1
25288|172.25.124.244|4043311|0|9470513|5|Cleared|3|Minor|2015-08-21|2015-08-21 06:48:54|21|8|3|2015|34|2015|6|48|54|24535|2015-08-21|2015-08-21 15:25:45|21|8|3|2015|34|2015|15|25|45|55546|RogueApAlert|Rogue AP|Rogue AP 02:18:4a:a2:46:60|Unknown|Rogue AP '02:18:4a:a2:46:60' is no longer detected on the network. |RogueAp!02:18:4a:a2:46:60|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!02:18:4a:a2:46:60|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|31011|1
25318|172.25.124.244|4043486|0|9470515|5|Cleared|3|Minor|2015-08-21|2015-08-21 06:52:31|21|8|3|2015|34|2015|6|52|31|24752|2015-08-21|2015-08-21 15:25:45|21|8|3|2015|34|2015|15|25|45|55546|RogueApAlert|Rogue AP|Rogue AP 04:c5:a4:66:ef:e3|Unknown|Rogue AP '04:c5:a4:66:ef:e3' is no longer detected on the network. |RogueAp!04:c5:a4:66:ef:e3|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!04:c5:a4:66:ef:e3|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|30794|1
25317|172.25.124.244|4043485|0|9470515|5|Cleared|3|Minor|2015-08-21|2015-08-21 06:46:01|21|8|3|2015|34|2015|6|46|1|24362|2015-08-21|2015-08-21 15:25:45|21|8|3|2015|34|2015|15|25|45|55546|RogueApAlert|Rogue AP|Rogue AP 04:c5:a4:66:ef:e2|Unknown|Rogue AP '04:c5:a4:66:ef:e2' is no longer detected on the network. |RogueAp!04:c5:a4:66:ef:e2|UNCLASSIFIED_ROGUE_AP_DETECTED|1|0|Unknown|RogueAp!04:c5:a4:66:ef:e2|172.25.124.196|Nms|0|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|31184|1
