10|172.25.124.232|ManagedNetworkElement|181190_10.114.8.17|181190|185338|2015-08-26 15:06:23|26|8|3|2015|35|2015|15|6|2015-08-28 00:10:03|28|8|3|2015|35|2015|0|10|Cisco ME 3800X Series Carrier Ethernet Switch Routers|Cisco ME 3800X-24FS-M Switch Router|Switches and Hubs|FOC1501X5JL|15.3(3)S|10.114.8.17|Cisco_10.114.8.17|Unknown|Managed|2015-05-09 02:47:53|IOS|CISCO-SJ|1|1|7|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
11|172.25.124.232|ManagedNetworkElement|181191_10.114.8.18|181191|185339|2015-08-26 15:06:44|26|8|3|2015|35|2015|15|6|2015-08-28 00:10:03|28|8|3|2015|35|2015|0|10|Cisco ME 3800X Series Carrier Ethernet Switch Routers|Cisco ME 3800X-24FS-M Switch Router|Switches and Hubs|FOC1501X5JL|15.3(3)S|10.114.8.18|Cisco_10.114.8.18|Unknown|Managed|2015-05-09 02:47:52|IOS|CISCO-SJ|1|1|7|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
12|172.25.124.232|ManagedNetworkElement|181193_172.25.124.196|181193|185340|2015-08-26 15:08:27|26|8|3|2015|35|2015|15|8|2015-08-27 22:19:06|27|8|3|2015|35|2015|22|19|Cisco Catalyst 3850 Series Ethernet Stackable Switch|Cisco Catalyst 3850 48P 10/100/1000 PoE+ Ports Layer 2/Layer 3 Ethernet Stackable Switch|Switches and Hubs|FOC1906U1C4|03.06.00E|172.25.124.196|C3850-196|Unknown|Managed|2015-05-08 07:16:32|Unknown|Unknown|1|2|48|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
13|172.25.124.232|ManagedNetworkElement|181195_172.25.124.162|181195|185345|2015-08-26 15:13:48|26|8|3|2015|35|2015|15|13|2015-08-27 22:00:47|27|8|3|2015|35|2015|22|0|Cisco 3900 Series Integrated Services Routers G2|Cisco 3945E Integrated Services Router G2|Routers|FTX1526AMGK|15.2(2)T|172.25.124.162|C3945-162.cisco.com|Unknown|Managed|2015-05-08 08:01:01|IOS|Unknown|1|2|6|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
14|172.25.124.232|ManagedNetworkElement|181194_172.23.222.223|181194|185346|2015-08-26 15:09:06|26|8|3|2015|35|2015|15|9|2015-08-27 22:18:15|27|8|3|2015|35|2015|22|18|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|FOX1316GFA1, FOX1318G5WJ|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|Unknown|Managed|2015-05-02 15:31:25|IOS XR|CISCO-SJ|3|37|60|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
15|172.25.124.232|Satellite|181194_172.23.222.223|0|185347|2015-08-26 15:09:06|26|8|3|2015|35|2015|15|9|2015-08-27 22:18:15|27|8|3|2015|35|2015|22|18|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|CAT1802U1QD|322.6|3.3.4.101|Satellite 101 : 172.23.222.223|50:1c:bf:10:59:50|NA|2015-05-02 15:31:25|IOS XR|Unknown|Unknown|Unknown|44|prime-asr9k-cluster|172.23.222.223|ASR9000V|101|322.6|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
16|172.25.124.232|RouterClusterMember|181194_172.23.222.223|0|185348|2015-08-26 15:09:06|26|8|3|2015|35|2015|15|9|2015-08-27 22:18:15|27|8|3|2015|35|2015|22|18|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|FOX1316GFA1|5.1.3[Default]|172.23.222.223|Chassis 0-duplicate : prime-asr9k-cluster|NA|NA|2015-05-02 15:31:25|XR|CISCO-SJ|NA|NA|NA|prime-asr9k-cluster|172.23.222.223|NA|NA|NA|172.23.222.223|Primary|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
17|172.25.124.232|RouterClusterMember|181194_172.23.222.223|0|185349|2015-08-26 15:09:06|26|8|3|2015|35|2015|15|9|2015-08-27 22:18:15|27|8|3|2015|35|2015|22|18|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|FOX1318G5WJ|5.1.3[Default]|172.23.222.223|Chassis 1 : prime-asr9k-cluster|NA|NA|2015-05-02 15:31:25|XR|CISCO-SJ|NA|NA|NA|prime-asr9k-cluster|172.23.222.223|NA|NA|NA|172.23.222.223|Backup|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
18|172.25.124.232|ManagedNetworkElement|181192_172.25.124.135|181192|185350|2015-08-26 15:07:53|26|8|3|2015|35|2015|15|7|2015-08-27 22:27:53|27|8|3|2015|35|2015|22|27|Cisco Catalyst 6500 Series Switches|Cisco Catalyst 6504-E Switch|Switches and Hubs|FOX101900TG|15.0(1)SY|172.25.124.135|C6504-131.cisco.com|Unknown|Managed|2015-06-12 12:22:45|Unknown|Unknown|1|14|101|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
19|172.25.124.232|ManagedNetworkElement|181196_10.114.2.1|181196|185351|2015-08-27 13:50:40|27|8|3|2015|35|2015|13|50|2015-08-27 22:01:09|27|8|3|2015|35|2015|22|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|FOX072700PN|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|Unknown|Managed|2015-08-05 05:25:09|IOS| |1|15|60|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
20|172.25.124.232|ManagedNetworkElement|181198_10.114.2.3|181198|185400|2015-08-27 13:51:30|27|8|3|2015|35|2015|13|51|2015-08-27 22:01:16|27|8|3|2015|35|2015|22|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|FOX072700PN|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|Unknown|Managed|2015-08-05 05:25:09|IOS| |1|15|60|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
21|172.25.124.232|ManagedNetworkElement|181199_10.114.2.4|181199|185449|2015-08-27 13:51:52|27|8|3|2015|35|2015|13|51|2015-08-27 22:01:15|27|8|3|2015|35|2015|22|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|FOX072700PN|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|Unknown|Managed|2015-08-05 05:25:10|IOS| |1|15|60|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
22|172.25.124.232|ManagedNetworkElement|181200_10.114.2.5|181200|185498|2015-08-27 13:52:16|27|8|3|2015|35|2015|13|52|2015-08-27 22:01:15|27|8|3|2015|35|2015|22|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|FOX072700PN|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|Unknown|Managed|2015-08-05 05:25:10|IOS| |1|15|60|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
23|172.25.124.232|ManagedNetworkElement|181197_10.114.2.2|181197|185547|2015-08-27 13:51:01|27|8|3|2015|35|2015|13|51|2015-08-27 22:01:18|27|8|3|2015|35|2015|22|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|FOX072700PN|12.2(18)SXF7|10.114.2.2|Cisco_10.114.2.2|Unknown|Managed|2015-08-05 05:25:09|IOS| |1|15|60|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
