51|172.25.124.244|4|188340|181185|Module|IM subslot 0/1|1-port Ten Gigabit Ethernet XFP Interface Module|181185_10.114.8.6|Module|cevIM1p10GeXfp|Cisco Systems Inc|FOC1730N3C4|A900-IMA1X|V01|Unknown|ok|0|0|0|\N|1|1899-12-31|2199-12-31
52|172.25.124.244|4|188343|181185|Module|subslot 0/5 transceiver 3|GE SX|181185_10.114.8.6|Module|cevSFP1000BaseSx|CISCO-AVAGO|AGM1632P1XZ|SFP-GE-S|06|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
53|172.25.124.244|4|188345|181185|Module|subslot 0/5 transceiver 5|GE T|181185_10.114.8.6|Module|cevSFP1000BaseT|CISCO-METHODE|MTC18330KCA|SP7041-E|E|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
54|172.25.124.244|4|188361|181185|Module|IM subslot 0/5|8-port Gigabit Ethernet Interface Module|181185_10.114.8.6|Module|cevIM8pGeSFP|Cisco Systems Inc|FOC1752N2WE|A900-IMA8S|V01|Unknown|ok|0|0|0|\N|1|1899-12-31|2199-12-31
55|172.25.124.244|5|188372|181186|Module|A901-6CZ-FT-A Motherboard |A901-6CZ-FT-A Motherboard with Built-in 12GE, 2 10GE, 1FE, 8T1E1 |181186_10.114.8.9|Module|cevChassisASR901AC10G|Cisco|Unknown|A901-6CZ-FT-A|V02|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
56|172.25.124.244|6|188413|181187|Module|ME-3600X-24FS-M - Fixed Module 0|ME-3600X-24FS-M - Fixed Module 0|181187_10.114.8.13|Module|cevModuleME3600X24FS|Unknown|FOC1503X0QZ|ME-3600X-24FS-M|V01|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
57|172.25.124.244|7|188431|181188|Module|ME-3600X-24FS-M - Fixed Module 0|ME-3600X-24FS-M - Fixed Module 0|181188_10.114.8.14|Module|cevModuleME3600X24FS|Unknown|FOC1503X0QZ|ME-3600X-24FS-M|V01|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
58|172.25.124.244|8|188454|181190|Module|sub-module of 4|WS-F6k-PWR Inline Power Module Rev. 2.0|181190_10.114.2.1|Module|cevCat6kWsf6kVpwr|Unknown|Unknown|Unknown|Unknown|Unknown|missing|0|0|0|\N|1|1899-12-31|2199-12-31
59|172.25.124.244|8|188456|181190|Module|switching engine sub-module of 5|WS-F6K-PFC3B Policy Feature Card 3 Rev. 2.3|181190_10.114.2.1|Module|cevCat6kWsf6kpfc3b|Cisco Systems|SAL1104F9TX|WS-F6K-PFC3B|V01|Unknown|ok|0|0|0|\N|1|1899-12-31|2199-12-31
60|172.25.124.244|8|188461|181190|Module|module 2|WS-SVC-MWAM-1 3 ports MWAM Module Rev. 3.0|181190_10.114.2.1|Module|cevCat6kMWAMBlade|Cisco Systems|SAD081000GR|WS-SVC-MWAM-1|Unknown|Unknown|ok|0|3|0|\N|1|1899-12-31|2199-12-31
61|172.25.124.244|8|188464|181190|Module|module 4|WS-X6148-RJ45V 48-port 10/100 mb RJ45 Rev. 3.0|181190_10.114.2.1|Module|cevCat6kWsx6148Rj45|Cisco Systems|SAL08207P78|WS-X6148-RJ45V|Unknown|Unknown|ok|0|48|0|\N|1|1899-12-31|2199-12-31
62|172.25.124.244|8|188466|181190|Module|module 5|WS-SUP720-3B 2 ports Supervisor Engine 720 Rev. 5.3|181190_10.114.2.1|Module|cevCat6kWsSup720Base|Cisco Systems|SAL1104F8H1|WS-SUP720-3B|V03|Unknown|ok|0|2|0|\N|1|1899-12-31|2199-12-31
63|172.25.124.244|8|188468|181190|Module|msfc sub-module of 5|WS-SUP720 MSFC3 Daughterboard Rev. 2.6|181190_10.114.2.1|Module|cevCat6kWsSup720|Cisco Systems|SAL1104F9KU|WS-SUP720|Unknown|Unknown|ok|0|0|0|\N|1|1899-12-31|2199-12-31
64|172.25.124.244|8|188469|181190|Module|CPU of Routing Processor 5|CPU of Routing Processor|181190_10.114.2.1|Module|cevCpuCat6kWsSup720RP|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
65|172.25.124.244|8|188470|181190|Module|CPU of Switching Processor 5|CPU of Switching Processor|181190_10.114.2.1|Module|cevCpuCat6kWsSup720SP|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
66|172.25.124.244|8|188473|181190|Module|module 7|WS-SVC-AON-1-K9 3 ports AON Module Rev. 2.0|181190_10.114.2.1|Module|zeroDotZero|Cisco Systems|SAD10300548|WS-SVC-AON-1-K9|V02|Unknown|other|0|0|0|\N|1|1899-12-31|2199-12-31
67|172.25.124.244|8|188475|181190|Module|module 8|WS-SVC-FWM-1 6 ports Firewall Module Rev. 3.0|181190_10.114.2.1|Module|cevCat6kWsSvcFwm1|Cisco Systems|SAD08330EVK|WS-SVC-FWM-1|Unknown|Unknown|ok|0|6|0|\N|1|1899-12-31|2199-12-31
68|172.25.124.244|8|188479|181190|Module|WS-C6K-VTT 1|VTT FRU 1|181190_10.114.2.1|Module|cevCat6kWsc6kvtt|Cisco Systems|NWG072302XG|WS-C6K-VTT|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
69|172.25.124.244|8|188481|181190|Module|WS-C6K-VTT 2|VTT FRU 2|181190_10.114.2.1|Module|cevCat6kWsc6kvtt|Cisco Systems|NWG072302JW|WS-C6K-VTT|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
70|172.25.124.244|8|188483|181190|Module|WS-C6K-VTT 3|VTT FRU 3|181190_10.114.2.1|Module|cevCat6kWsc6kvtt|Cisco Systems|NWG072302YF|WS-C6K-VTT|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
71|172.25.124.244|8|188485|181190|Module|CLK-7600 1|OSR-7600 Clock FRU 1|181190_10.114.2.1|Module|cevClk7600|Cisco Systems|NWG0703054A|CLK-7600|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
72|172.25.124.244|8|188487|181190|Module|CLK-7600 2|OSR-7600 Clock FRU 2|181190_10.114.2.1|Module|cevClk7600|Cisco Systems|NWG0703054A|CLK-7600|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
73|172.25.124.244|9|188498|181191|Module|module 7|WS-SVC-AON-1-K9 3 ports AON Module Rev. 2.0|181191_10.114.2.2|Module|zeroDotZero|Cisco Systems|SAD10300548|WS-SVC-AON-1-K9|V02|Unknown|other|0|0|0|\N|1|1899-12-31|2199-12-31
74|172.25.124.244|9|188502|181191|Module|module 2|WS-SVC-MWAM-1 3 ports MWAM Module Rev. 3.0|181191_10.114.2.2|Module|cevCat6kMWAMBlade|Cisco Systems|SAD081000GR|WS-SVC-MWAM-1|Unknown|Unknown|ok|0|3|0|\N|1|1899-12-31|2199-12-31
75|172.25.124.244|9|188505|181191|Module|module 4|WS-X6148-RJ45V 48-port 10/100 mb RJ45 Rev. 3.0|181191_10.114.2.2|Module|cevCat6kWsx6148Rj45|Cisco Systems|SAL08207P78|WS-X6148-RJ45V|Unknown|Unknown|ok|0|48|0|\N|1|1899-12-31|2199-12-31
76|172.25.124.244|9|188507|181191|Module|sub-module of 4|WS-F6k-PWR Inline Power Module Rev. 2.0|181191_10.114.2.2|Module|cevCat6kWsf6kVpwr|Unknown|Unknown|Unknown|Unknown|Unknown|missing|0|0|0|\N|1|1899-12-31|2199-12-31
77|172.25.124.244|9|188509|181191|Module|module 5|WS-SUP720-3B 2 ports Supervisor Engine 720 Rev. 5.3|181191_10.114.2.2|Module|cevCat6kWsSup720Base|Cisco Systems|SAL1104F8H1|WS-SUP720-3B|V03|Unknown|ok|0|2|0|\N|1|1899-12-31|2199-12-31
78|172.25.124.244|9|188511|181191|Module|msfc sub-module of 5|WS-SUP720 MSFC3 Daughterboard Rev. 2.6|181191_10.114.2.2|Module|cevCat6kWsSup720|Cisco Systems|SAL1104F9KU|WS-SUP720|Unknown|Unknown|ok|0|0|0|\N|1|1899-12-31|2199-12-31
79|172.25.124.244|9|188512|181191|Module|CPU of Routing Processor 5|CPU of Routing Processor|181191_10.114.2.2|Module|cevCpuCat6kWsSup720RP|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
80|172.25.124.244|9|188514|181191|Module|switching engine sub-module of 5|WS-F6K-PFC3B Policy Feature Card 3 Rev. 2.3|181191_10.114.2.2|Module|cevCat6kWsf6kpfc3b|Cisco Systems|SAL1104F9TX|WS-F6K-PFC3B|V01|Unknown|ok|0|0|0|\N|1|1899-12-31|2199-12-31
81|172.25.124.244|9|188515|181191|Module|CPU of Switching Processor 5|CPU of Switching Processor|181191_10.114.2.2|Module|cevCpuCat6kWsSup720SP|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
82|172.25.124.244|9|188519|181191|Module|module 8|WS-SVC-FWM-1 6 ports Firewall Module Rev. 3.0|181191_10.114.2.2|Module|cevCat6kWsSvcFwm1|Cisco Systems|SAD08330EVK|WS-SVC-FWM-1|Unknown|Unknown|ok|0|6|0|\N|1|1899-12-31|2199-12-31
83|172.25.124.244|9|188523|181191|Module|WS-C6K-VTT 1|VTT FRU 1|181191_10.114.2.2|Module|cevCat6kWsc6kvtt|Cisco Systems|NWG072302XG|WS-C6K-VTT|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
84|172.25.124.244|9|188525|181191|Module|WS-C6K-VTT 2|VTT FRU 2|181191_10.114.2.2|Module|cevCat6kWsc6kvtt|Cisco Systems|NWG072302JW|WS-C6K-VTT|Unknown|Unknown|Unknown|0|0|0|\N|1|1899-12-31|2199-12-31
